"","Type","Pre","Ori","MAE","RMSE","NSE","MAPE"
"88","Train",4.34112395105381,4.2681,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"89","Train",4.21871162431996,4.2797,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"90","Train",4.24645663499963,4.1264,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"91","Train",4.1892608924859,4.1126,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"92","Train",4.24814509092771,4.2955,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"93","Train",4.37299181457252,4.5254,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"94","Train",4.52453598649047,4.7593,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"95","Train",4.7272093580262,4.715,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"96","Train",4.81052530781265,4.8531,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"97","Train",4.93778313071363,4.9246,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"98","Train",4.99184866689427,5.0101,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"99","Train",5.03301271070444,5.0298,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"100","Train",5.05017559375406,5.0386,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"101","Train",5.10387377584218,5.2621,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"102","Train",5.23917657016343,5.4476,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"103","Train",5.39040934396332,5.4013,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"104","Train",5.4558701375292,5.4529,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"105","Train",5.4841432977224,5.4254,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"106","Train",5.49783930252571,5.4457,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"107","Train",5.47080164608818,5.59,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"108","Train",5.58424947208919,5.7918,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"109","Train",5.71667375795502,5.7955,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"110","Train",5.79659948293972,5.8894,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"111","Train",5.98355307392688,5.9714,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"112","Train",5.99771742399594,6.0247,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"113","Train",6.04241033445534,5.7902,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"114","Train",5.84762103491148,5.7387,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"115","Train",5.73772682931792,5.6688,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"116","Train",5.55857472845698,5.5912,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"117","Train",5.47536736238304,5.4211,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"118","Train",5.42856736626102,5.5381,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"119","Train",5.51261386393701,5.5539,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"120","Train",5.62620563616227,5.6819,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"121","Train",5.80959624607711,5.794,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"122","Train",5.84128448883767,5.7942,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"123","Train",5.93754998240761,5.9529,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"124","Train",5.9995014627131,5.967,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"125","Train",6.0440308735594,6.0793,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"126","Train",6.06465917875191,6.0602,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"127","Train",6.04029565625344,5.7589,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"128","Train",5.92717389341213,5.9204,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"129","Train",5.94638717809819,5.9677,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"130","Train",5.96623521986995,6.0553,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"131","Train",6.01043430325367,5.995,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"132","Train",6.01632528167958,6.0633,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"133","Train",6.06181811295596,5.9573,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"134","Train",6.0179819113471,5.9951,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"135","Train",6.0291982760259,5.9432,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"136","Train",5.96474770621445,5.943,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"137","Train",5.96605923937036,5.9343,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"138","Train",5.98015442452675,6.0551,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"139","Train",6.14180988263171,6.3025,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"140","Train",6.22269143550719,6.4543,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"141","Train",6.40976271085327,6.3167,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"142","Train",6.33755292991861,6.3309,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"143","Train",6.35556149703569,6.279,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"144","Train",6.26811229367145,6.2623,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"145","Train",6.2032269729804,6.1993,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"146","Train",6.20538179803387,6.2288,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"147","Train",6.13774808212911,6.2209,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"148","Train",6.24441389841581,6.3947,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"149","Train",6.28380628038793,6.2891,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"150","Train",6.3202605576716,6.3001,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"151","Train",6.28484749834382,5.9905,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"152","Train",6.05032654472994,6.0803,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"153","Train",6.01757326632175,5.8983,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"154","Train",5.84350629464866,5.848,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"155","Train",5.83347467812045,5.8377,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"156","Train",5.77582005501323,5.8598,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"157","Train",5.75868910223157,5.8048,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"158","Train",5.79450019783116,5.8091,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"159","Train",5.75433233677812,5.8402,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"160","Train",5.84085857858601,5.8466,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"161","Train",5.7916966787021,5.8486,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"162","Train",5.87094198735801,5.8637,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"163","Train",5.82858799502788,5.7648,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"164","Train",5.8695707539617,5.8072,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"165","Train",5.87543635458507,5.7947,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"166","Train",5.89802540704603,5.8884,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"167","Train",5.97782351496631,5.8371,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"168","Train",5.94994069449826,6.0057,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"169","Train",6.01781903577833,6.0562,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"170","Train",6.07167676519882,6.0678,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"171","Train",6.18214113929045,6.0981,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"172","Train",6.2849820839032,6.2158,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"173","Train",6.39990348656979,6.2983,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"174","Train",6.48814689034469,6.3235,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"175","Train",6.60688458407577,6.4519,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"176","Train",6.61807239872672,6.4382,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"177","Train",6.64544360685584,6.4542,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"178","Train",6.64220273666249,6.567,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"179","Train",6.57965269384215,6.6618,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"180","Train",6.68403346782629,6.6668,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"181","Train",6.58741798939754,6.6669,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"182","Train",6.68507567385237,6.6598,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"183","Train",6.60514079621757,6.6919,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"184","Train",6.69727787255324,6.735,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"185","Train",6.68773644284214,6.7062,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"186","Train",6.71353880353877,6.7373,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"187","Train",6.68682710625355,6.744,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"188","Train",6.75354514111909,6.7375,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"189","Train",6.73790986657283,6.7107,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"190","Train",6.79026682139592,6.8047,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"191","Train",6.77516151649249,6.7536,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"192","Train",6.82338238353648,6.8007,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"193","Train",6.82467324522414,6.7852,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"194","Train",6.82851015575319,6.856,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"195","Train",6.81775165759585,6.8724,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"196","Train",6.89118973977461,6.8777,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"197","Train",6.85304820264782,6.8757,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"198","Train",6.92311844761499,6.9753,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"199","Train",6.85630540200101,6.9625,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"200","Train",6.958450303175,6.9992,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"201","Train",6.9263426506245,6.9866,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"202","Train",7.02961256070591,7.0104,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"203","Train",6.97861333131969,6.989,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"204","Train",7.15310467913548,6.9975,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"205","Train",7.15010157633033,7.1094,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"206","Train",7.435642294289,7.9084,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"207","Train",7.50052240160975,7.8451,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"208","Train",7.66874184394304,7.7837,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"209","Train",7.73051497758087,7.7076,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"210","Train",7.67997440777244,7.7532,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"211","Train",7.66946755548907,7.751,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"212","Train",7.73420604375086,7.8139,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"213","Train",7.74952820405715,7.8118,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"214","Train",7.81183018925839,7.7817,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"215","Train",7.8126688528272,7.7958,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"216","Train",7.85478680039148,7.8464,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"217","Train",7.7670376397218,7.819,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"218","Train",7.80005863314531,7.8352,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"219","Train",7.77839763860269,7.805,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"220","Train",7.84045484241753,7.7925,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"221","Train",7.81912537142244,7.8364,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"222","Train",7.88892961749617,7.8058,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"223","Train",7.89812423457377,7.7947,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"224","Train",7.92939556372168,7.845,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"225","Train",7.9067519073823,7.845,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"226","Train",7.8917799399496,7.8198,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"227","Train",7.84579068141286,7.858,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"228","Train",7.88325466241402,7.8029,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"229","Train",7.85269229962275,7.8199,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"230","Train",7.87492460674471,7.832,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"231","Train",7.82814832430703,7.8053,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"232","Train",7.83548947773634,7.8315,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"233","Train",7.83457410871928,7.8854,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"234","Train",7.84422225000991,7.8519,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"235","Train",7.82203310595375,7.8676,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"236","Train",7.84672685190741,7.8073,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"237","Train",7.82396493916849,7.8463,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"238","Train",7.8681044263192,7.8783,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"239","Train",7.84382702193755,7.8892,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"240","Train",7.85817608912674,7.8822,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"241","Train",7.85804327169295,7.898,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"242","Train",7.87624238034387,7.8566,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"243","Train",7.86518192273887,7.8638,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"244","Train",7.86972340531245,7.8651,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"245","Train",7.85082573104364,7.8582,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"246","Train",7.8429605363926,7.845,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"247","Train",7.83285382653064,7.842,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"248","Train",7.8189009234803,7.8272,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"249","Train",7.83029753296157,7.8506,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"250","Train",7.82506512931308,7.8532,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"251","Train",7.83973131502664,7.8505,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"252","Train",7.83423338051795,7.8564,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"253","Train",7.84577294815329,7.8697,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"254","Train",7.83952132411135,7.8362,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"255","Train",7.86063752795845,7.8635,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"256","Train",7.86190714613721,7.8954,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"257","Train",7.86893575736719,7.877,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"258","Train",7.87652611249687,7.8802,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"259","Train",7.87077512801448,7.8651,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"260","Train",7.89343771369837,7.8936,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"261","Train",7.87966448340987,7.8621,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"262","Train",7.89401953102384,7.88,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"263","Train",7.88830931743734,7.8819,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"264","Train",7.9022736613003,7.8766,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
"265","Train",7.89276759410095,7.8749,0.0501394899068611,0.0839557134652203,0.997725686516304,0.818227116327337
"266","Train",7.89094127638079,7.8988,0.100311039632085,0.122140122089509,0.993996932933179,1.72541296524699
"267","Train",7.89791023937406,7.8738,0.0847888345439568,0.111479939708273,0.995107009258944,1.27707896592096
