Date_GMT,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Air_Temperature,Pyranometer,Wind_Speed
,14.554,14.463,14.333,14.043,13.775,13.538,12.995,11.59,9.3022,8.9012,8.8409,8.7087,15.392,246.95,0.41787284
,14.585,14.581,14.298,13.962,13.72,13.464,13.016,11.564,9.8022,8.9432,8.8285,8.7076,14.689,-0.96478,1.34577328
,14.614,14.596,14.516,14.176,13.838,13.483,13.024,11.462,9.5333,8.8974,8.7882,8.708,13.77,160.28,1.99582056
,14.391,14.407,14.408,14.039,13.693,13.511,13.293,11.436,9.5559,8.9086,8.8031,8.7365,9.0786,-3.8602,1.35462096
,14.182,14.187,14.126,14.026,13.91,13.609,13.443,11.053,9.4233,8.9415,8.7935,8.7389,14.093,570.69,3.1116056
,14.36,14.377,14.345,14.058,13.698,13.531,13.327,11.224,9.6948,8.9441,8.8254,8.6764,11.441,-0.92291,0.62201248
,14.185,14.196,14.207,14.109,13.912,13.578,13.206,11.667,9.5243,8.9481,8.8467,8.7077,14.916,244.22,3.17132744
,14.158,14.17,14.192,14.128,13.723,13.52,13.342,11.178,9.5254,8.9746,8.8581,8.7362,7.4547,-1.9718,0.352009064
,14.15,14.034,14.004,13.876,13.703,13.468,12.98,11.417,9.5566,8.944,8.8605,8.7035,15.834,208.71,0.64191976
,14.021,14.013,13.988,13.874,13.77,13.5,12.95,11.683,9.4325,8.9642,8.8682,8.7381,7.9269,-2.3916,0.191012152
,14.109,13.864,13.789,13.699,13.697,13.518,13.015,11.387,9.6796,8.9456,8.8523,8.7421,15.272,467.86,2.02020312
,14.068,14.089,14.078,13.868,13.674,13.51,12.711,11.62,10.132,9.0309,8.8847,8.7497,6.8916,-1.049,0.307590624
,14.314,14.306,13.873,13.698,13.613,13.398,12.597,11.131,9.8988,8.9667,8.8488,8.7789,15.431,399.01,3.45712808
,14.214,14.233,14.211,14.04,13.877,13.354,12.622,11.663,10.095,9.0452,8.8686,8.75,11.734,-0.9648,0.52720856
,14.232,14.097,13.899,13.84,13.771,13.517,12.781,11.438,10.012,8.9633,8.8749,8.7944,13.097,495.53,1.9125392
,13.949,13.965,13.917,13.845,13.776,13.53,12.831,11.294,9.9689,9.0887,8.9176,8.7944,6.4667,-1.3849,0.471766528
,13.79,13.804,13.757,13.643,13.46,13.251,12.739,11.7,9.7583,8.9446,8.8958,8.7485,12.646,153.8,2.73053808
,13.487,13.51,13.54,13.502,13.496,13.387,13.196,11.824,10.064,9.0406,8.9045,8.7497,11.218,-1.804,2.43779304
,13.336,13.355,13.377,13.337,13.352,13.298,13.074,10.932,9.5607,9.0431,8.9292,8.7533,12.559,97.669,5.05099648
,13.317,13.341,13.373,13.345,13.355,13.214,13.076,11.942,9.857,9.103,8.9711,8.8107,11.793,-1.1327,3.67729128
,13.26,13.267,13.207,13.139,13.143,13.084,13.003,12.231,10.037,9.0833,8.9695,8.8343,10.749,185.53,2.67169072
,12.991,13.016,13.047,13.022,13.039,12.988,12.953,12.365,10.008,9.1249,8.9572,8.8015,7.8085,-0.33573,2.13121064
,13.036,12.949,12.826,12.771,12.771,12.753,12.738,11.976,9.865,9.1088,8.9285,8.8023,9.2935,329.6,2.16078864
,12.666,12.688,12.729,12.703,12.707,12.645,12.606,12.037,10.004,9.1113,8.9646,8.8343,7.096,-2.0563,2.53311136
,12.522,12.497,12.384,12.329,12.326,12.291,12.254,12.052,10.226,9.0595,8.911,8.8065,9.2438,536.95,2.63851192
,12.18,12.196,12.229,12.201,12.211,12.197,12.228,12.044,10.542,9.1125,8.9435,8.8398,2.5139,-2.0569,0.64212552
,11.946,11.963,11.985,11.948,11.958,11.875,11.749,11.397,10.326,9.1568,8.9529,8.8264,11.553,51.534,5.1918392
,11.75,11.769,11.783,11.732,11.755,11.653,11.597,11.511,11.346,10.29,9.1971,8.8784,9.8199,-0.58735,1.59957824
,11.727,11.734,11.655,11.521,11.497,11.469,11.465,11.382,11.173,10.697,9.1462,8.8825,10.88,519.58,3.16649208
,11.61,11.626,11.629,11.538,11.452,11.366,11.355,11.239,11.127,10.472,9.1706,8.8726,3.3144,-2.2242,0.234293768
,11.674,11.566,11.437,11.318,11.259,11.21,11.18,11.068,10.949,10.306,9.0696,8.8448,11.529,430.72,2.07951344
,11.717,11.711,11.578,11.399,11.339,11.271,11.218,11.079,10.785,10.008,9.1897,8.8403,11.519,0,0.140292312
,11.828,11.829,11.727,11.379,11.327,11.243,11.207,11.132,10.865,9.9014,9.0917,8.7906,16.499,133.05,3.42688136
,11.791,11.808,11.726,11.501,11.362,11.266,11.175,11.075,10.686,9.9426,9.2676,8.8616,10.293,-2.5592,0.40215792
,12.129,11.799,11.618,11.396,11.31,11.214,11.164,11.074,10.828,9.7512,9.1724,8.8427,13.919,268.66,2.02668456
,11.749,11.769,11.762,11.437,11.356,11.24,11.171,10.987,10.658,9.9405,9.2887,8.8824,6.4153,-0.92324,0.268784288
,11.788,11.762,11.572,11.347,11.282,11.195,11.165,11.03,10.815,9.9882,9.1826,8.841,11.738,180.19,1.66850784
,11.64,11.653,11.657,11.496,11.344,11.26,11.24,11.125,10.793,10.013,9.1133,8.85,12.041,-0.62928,1.33569104
,11.548,11.567,11.595,11.517,11.382,11.266,11.188,11.038,10.947,10.729,9.2403,8.9104,14.291,33.516,4.77651264
,11.901,11.87,11.845,11.691,11.662,11.544,11.539,11.471,11.338,11.005,9.5387,8.9421,11.972,0.33558,0.333516384
,12.221,11.985,11.793,11.708,11.689,11.595,11.432,11.3,11.219,10.885,9.479,8.9447,14.551,369.41,1.58553512
,12.179,12.177,11.97,11.847,11.76,11.602,11.419,11.278,10.945,10.428,9.3972,8.9486,8.5228,-1.1748,0.423886176
,12.127,12.05,11.91,11.766,11.702,11.571,11.531,11.39,10.989,10.301,9.3463,8.9073,12.075,164.54,0.87334832
,12.324,12.062,11.881,11.757,11.716,11.589,11.475,11.319,10.975,10.002,9.3513,8.9387,12.101,0,0.196284752
,11.903,11.92,11.885,11.718,11.551,11.409,11.389,11.298,10.925,10.069,9.2948,8.9015,14.946,258.56,3.44606848
,11.968,11.985,12.012,11.972,11.887,11.641,11.457,11.186,10.764,10.203,9.3548,8.9779,6.6137,-2.6017,0.213476
,11.841,11.813,11.818,11.762,11.751,11.606,11.507,11.336,10.835,9.959,9.2886,8.902,9.4477,93.33,0.264756536
,11.688,11.707,11.738,11.689,11.623,11.523,11.442,11.317,10.986,10.342,9.3536,8.9567,8.0948,-2.3914,0.52026416
,11.518,11.516,11.512,11.459,11.469,11.373,11.384,11.25,10.956,10.377,9.4006,8.9495,9.2885,163.66,1.18692656
,11.37,11.394,11.434,11.387,11.373,11.329,11.353,11.263,10.89,10.023,9.2938,8.925,10.293,-1.972,2.44504608
,11.281,11.295,11.274,11.193,11.212,11.186,11.195,11.139,10.886,10.07,9.3416,8.9576,10.751,230.47,1.52565896
,11.101,11.12,11.152,11.12,11.132,11.109,11.136,11.108,10.967,10.1,9.4115,8.9399,4.6476,-3.1893,0.400455256
,11.136,11.112,11.012,10.959,10.982,10.944,10.98,10.941,10.842,10.25,9.3558,8.9387,9.3032,229.09,0.89268976
,11.011,11.031,11.051,10.961,10.956,10.912,10.929,10.878,10.844,10.256,9.3732,8.9221,10.378,-1.0069,0.772886
,10.918,10.938,10.96,10.909,10.928,10.868,10.858,10.832,10.724,10.298,9.4032,8.8943,11.351,83.278,3.44874336
,10.911,10.938,10.963,10.914,10.934,10.896,10.923,10.888,10.828,10.524,9.4181,8.9307,10.057,-0.54539,0.387466656
,10.894,10.914,10.941,10.889,10.911,10.853,10.867,10.817,10.75,10.243,9.5345,8.929,12.324,61.377,2.8888704
,10.94,10.948,10.969,10.91,10.966,10.88,10.874,10.824,10.769,10.599,9.8215,8.9853,12.835,0,2.41932608
,11.003,11.019,11.038,10.989,11.005,10.969,10.964,10.913,10.868,10.735,10.041,9.0565,13.121,180.4,6.7355536
,10.928,10.957,10.985,10.935,10.942,10.904,10.939,10.922,10.912,10.82,10.551,9.045,8.3296,-1.1749,1.06460224
,10.805,10.822,10.819,10.758,10.76,10.723,10.748,10.724,10.673,10.609,10.22,9.0386,9.4502,296.19,4.3464228
,10.6,10.623,10.66,10.63,10.647,10.621,10.658,10.626,10.592,10.532,10.439,9.0282,9.2458,-2.2661,2.19062384
,10.569,10.579,10.563,10.489,10.501,10.475,10.487,10.438,10.428,10.346,10.179,8.9986,10.847,214,2.61412936
,10.523,10.539,10.567,10.535,10.548,10.491,10.499,10.472,10.449,10.4,10.306,8.9804,11.564,-0.8391,3.9575364
,10.496,10.514,10.537,10.49,10.514,10.48,10.506,10.484,10.455,10.385,10.324,9.1126,12.539,34.989,5.1758928
,10.683,10.704,10.734,10.684,10.69,10.624,10.63,10.599,10.577,10.508,10.41,10.139,11.713,-1.9299,3.6221476
,10.509,10.527,10.545,10.502,10.499,10.46,10.487,10.469,10.441,10.319,10.236,9.9004,10.77,344.11,4.96514312
,10.452,10.475,10.513,10.479,10.494,10.476,10.51,10.487,10.449,10.372,10.346,9.5695,11.072,-1.4684,1.56984592
,10.388,10.408,10.441,10.405,10.42,10.406,10.44,10.424,10.412,10.348,10.292,9.5097,10.223,29.116,4.65058752
,10.688,10.693,10.662,10.536,10.476,10.428,10.449,10.427,10.422,10.366,10.323,10.247,13.702,-0.1678,4.59683272
,10.642,10.649,10.651,10.566,10.559,10.507,10.489,10.445,10.427,10.368,10.344,10.138,11.577,311.93,6.0478008
,10.448,10.471,10.507,10.471,10.485,10.461,10.48,10.449,10.433,10.365,10.326,10.167,8.0774,-3.0635,2.897358
,10.298,10.323,10.352,10.315,10.32,10.3,10.319,10.28,10.244,10.187,10.144,9.9081,8.3778,222.31,2.45862624
,10.132,10.152,10.188,10.154,10.165,10.142,10.166,10.144,10.134,10.09,10.038,9.8434,1.8249,-2.9384,0.56105608
,9.9145,9.9367,9.9592,9.9253,9.933,9.9019,9.927,9.8852,9.8706,9.8266,9.7876,9.5968,4.9455,91.302,2.19381312
,9.7167,9.726,9.756,9.7301,9.7439,9.7316,9.772,9.7486,9.7396,9.6894,9.6194,9.5333,-1.3435,-3.695,0.514086216
,9.4695,9.4951,9.5201,9.4712,9.4758,9.4515,9.4828,9.4482,9.4324,9.3532,9.3049,9.2187,3.1565,112.1,0.96254528
,9.2846,9.3056,9.3394,9.3146,9.3276,9.3093,9.3345,9.3071,9.2898,9.2467,9.2209,9.1391,3.8329,-1.6791,0.75138408
,9.1324,9.1489,9.1589,9.1221,9.1347,9.1087,9.1475,9.1298,9.1179,9.0675,9.0482,9.0236,6.5995,188.66,1.92858848
,8.9275,8.9465,8.9925,8.9676,8.9856,8.9735,9.0091,8.9918,8.9858,8.9383,8.9182,8.909,5.0421,-2.5606,2.58933528
,8.7147,8.7331,8.7588,8.7289,8.7442,8.7214,8.7652,8.7483,8.7442,8.6974,8.6812,8.6905,6.4905,141.72,2.5995204
,8.5275,8.5503,8.5829,8.5442,8.5588,8.5426,8.5695,8.5445,8.537,8.4789,8.4481,8.4703,4.7073,-3.1063,1.31902448
,8.3823,8.3996,8.4091,8.3781,8.3921,8.3623,8.3949,8.3793,8.3708,8.3283,8.3044,8.2672,7.7798,252.15,3.5938556
,8.3014,8.3207,8.3566,8.3252,8.3396,8.3217,8.3597,8.3452,8.3406,8.3,8.2738,8.2816,5.4352,-2.644,1.3497856
,8.1841,8.1947,8.208,8.1629,8.1769,8.1463,8.1863,8.1688,8.1567,8.1158,8.0988,8.0845,9.2275,309.66,2.72853192
,8.1316,8.1558,8.1901,8.1547,8.1761,8.152,8.1864,8.1842,8.1705,8.1384,8.1146,8.1185,8.0812,-0.54555,1.86763208
,8.2296,8.2374,8.1991,8.12,8.1251,8.0888,8.1289,8.1217,8.1063,8.0545,8.0192,7.969,11.09,309.91,2.59468504
,8.1592,8.1806,8.2131,8.1795,8.1843,8.1251,8.1376,8.1012,8.0886,8.0207,7.9759,7.9779,3.204,-2.8541,0.20053884
,8.0466,8.0569,8.0406,7.9877,8.0111,7.9838,8.018,7.9963,7.9856,7.9329,7.9041,7.9128,9.0443,81.812,1.17879904
,8.0536,8.0638,8.0539,7.9828,8.0008,7.936,7.9657,7.9553,7.9421,7.898,7.8578,7.8375,8.0679,-0.16786,0.136151392
,8.3142,8.0877,8.0644,7.987,7.9788,7.9339,7.9639,7.9486,7.9265,7.8818,7.8502,7.8575,11.222,293.3,0.90704152
,8.4306,8.4238,8.219,8.0481,7.9996,7.9522,7.9803,7.9613,7.9466,7.893,7.8665,7.8571,8.1053,-0.5875,0.259483936
,8.2308,8.1602,8.0861,7.9999,8.0044,7.9556,7.9819,7.9705,7.9557,7.9089,7.8718,7.8522,10.357,235.89,0.014974184
,8.298,8.2673,8.1608,8.0553,8.0446,7.9878,8.0045,7.9801,7.9561,7.9078,7.8873,7.8631,9.0997,-1.1331,1.32710056
,8.2809,8.303,8.2892,8.1592,8.0522,7.9734,7.9987,7.9769,7.9621,7.9198,7.8973,7.8824,9.95,135.88,2.51845096
,8.0314,8.0562,8.0869,8.0383,8.0617,8.0243,8.0491,8.0233,8.0004,7.9514,7.9215,7.8841,7.4548,-0.88127,2.07956488
,8.16,8.1759,8.1967,8.1497,8.1751,8.1215,8.1027,8.0703,8.0387,7.9927,7.9698,7.9258,10.067,51.573,3.13670832
,8.1353,8.1491,8.18,8.1466,8.1676,8.1357,8.1647,8.1333,8.0733,8.0119,7.972,7.9514,8.4783,-1.7205,4.50583536
,7.9983,8.0179,8.0451,8.0114,8.0397,8.012,8.0509,8.0382,8.0308,7.9747,7.9639,7.9201,8.0826,57.202,3.2373764
,7.9103,7.9329,7.9666,7.9323,7.9644,7.9345,7.9815,7.9745,7.9639,7.9027,7.9051,7.8579,6.6244,-1.5108,5.1923536
,7.7472,7.772,7.7951,7.7469,7.7737,7.7431,7.784,7.7732,7.7622,7.6974,7.6868,7.6681,8.4632,63.997,3.6939064
,7.6936,7.7095,7.7381,7.701,7.7182,7.6971,7.7373,7.7295,7.7242,7.6708,7.6621,7.6357,8.7173,-0.9652,3.45609928
,7.6348,7.6578,7.6799,7.6463,7.6647,7.6292,7.6761,7.6692,7.6644,7.6078,7.6017,7.5785,8.3097,76.838,7.2617848
,7.5933,7.621,7.6452,7.5996,7.636,7.6045,7.6463,7.6399,7.6353,7.5767,7.5698,7.5511,9.9698,-0.71341,2.94951816
,7.6797,7.7046,7.6357,7.5643,7.5896,7.5681,7.6032,7.5952,7.5898,7.5245,7.5153,7.4865,10.146,270.76,1.84803344
,7.571,7.5958,7.6226,7.5866,7.6089,7.5768,7.6262,7.6046,7.5884,7.5298,7.5201,7.5182,5.3499,-0.88139,0.251088928
,7.7157,7.7316,7.6801,7.5872,7.6154,7.5718,7.6297,7.6079,7.5959,7.5428,7.5273,7.489,10.956,63.525,3.06674992
,7.7711,7.7971,7.8206,7.7584,7.8025,7.7143,7.7353,7.6501,7.6235,7.5624,7.5576,7.5093,11.795,-0.37758,2.50754568
,7.978,7.9987,7.9534,7.8324,7.8627,7.7401,7.7701,7.7177,7.6705,7.5973,7.5805,7.5262,12.167,118.23,4.11941808
,8.1161,8.1345,8.1474,8.0194,7.9679,7.8845,7.8751,7.8269,7.7652,7.6632,7.6274,7.5702,11.582,0,2.96263536
,8.281,8.3013,8.3033,8.2253,8.219,8.1421,8.042,7.9423,7.9078,7.8023,7.7452,7.5969,11.476,124.48,2.30970744
,8.2137,8.2311,8.2455,8.1702,8.1679,8.0677,8.0518,7.9343,7.8511,7.746,7.6853,7.5951,10.586,-0.6713,3.0665956
,8.3085,8.3212,8.2531,8.1726,8.1785,8.1491,8.1807,8.0822,7.9735,7.733,7.6425,7.618,9.8868,245.22,2.10909144
,8.1284,8.1422,8.1779,8.1428,8.1566,8.141,8.1603,8.0108,7.9076,7.7304,7.6779,7.6552,1.2662,-1.9729,0.085889368
,8.0003,8.0224,8.0489,8.0118,8.0255,8.0006,8.0166,7.9906,7.9132,7.7358,7.6803,7.6504,4.9127,24.85,0.045838184
,8.0018,8.0262,8.0524,8.0009,8.0237,7.9878,7.9946,7.9202,7.8153,7.7629,7.7334,7.6249,9.4038,0,0.338109976
,7.9902,8.0034,8.0098,7.9451,7.9672,7.9425,7.992,7.9711,7.9216,7.8473,7.772,7.6599,10.273,209.82,2.7103736
,7.9409,7.9613,7.9928,7.9497,7.9684,7.9322,7.9693,7.9398,7.8986,7.8127,7.7875,7.735,9.2189,-1.9722,1.39124624
,8.0142,8.0024,7.9535,7.8976,7.927,7.8908,7.9345,7.9123,7.9038,7.8404,7.7956,7.6911,12.035,104.97,2.36870912
,7.9796,8.0048,8.0249,7.982,8.004,7.9706,8.0102,7.9838,7.9414,7.8635,7.821,7.7597,12.046,-1.5523,3.42657272
,7.938,7.9606,7.9805,7.939,7.9546,7.9205,7.9586,7.9403,7.9269,7.8712,7.8549,7.8256,11.04,98.887,4.1506936
,7.9153,7.9363,7.9715,7.94,7.9583,7.939,7.9744,7.9649,7.9483,7.892,7.8763,7.8801,10.673,-1.8461,4.76246952
,7.8103,7.8282,7.8637,7.8325,7.8492,7.8291,7.8657,7.8473,7.8368,7.7827,7.7556,7.7829,7.0878,72.474,2.14597392
,7.6874,7.7056,7.7518,7.718,7.7304,7.7119,7.7456,7.7237,7.7095,7.6631,7.6424,7.6478,5.193,-1.3013,1.28491976
,7.548,7.5619,7.6101,7.5783,7.5896,7.5738,7.6034,7.5867,7.5794,7.5311,7.5028,7.4776,3.685,83.787,2.69869672
,7.411,7.4278,7.4626,7.4299,7.4439,7.4306,7.4624,7.4459,7.4391,7.3991,7.3771,7.3887,-0.69553,-1.6376,0.511308456
,7.2521,7.259,7.2842,7.2329,7.2334,7.2097,7.2368,7.2144,7.2054,7.1561,7.1257,7.1238,7.7018,113.19,4.49004328
,7.0448,7.0644,7.1024,7.0671,7.0764,7.0626,7.104,7.0826,7.0792,7.0315,7.0138,7.0227,5.5246,-2.35,0.68317464
,6.913,6.9296,6.9647,6.9265,6.9426,6.9297,6.9644,6.9491,6.9414,6.8975,6.8783,6.8882,6.0281,118.83,3.57291952
,6.7084,6.7298,6.7752,6.7497,6.7707,6.756,6.8001,6.7857,6.7798,6.7304,6.7002,6.7123,5.0531,-2.6026,2.14437928
,6.6136,6.6237,6.6622,6.6211,6.6338,6.6134,6.6476,6.632,6.6146,6.5624,6.5277,6.5444,6.3355,222.44,2.28722816
,6.5195,6.5277,6.5684,6.5375,6.5593,6.5441,6.5799,6.558,6.546,6.5007,6.484,6.4951,4.9521,0,0.73826688
,6.5832,6.5784,6.5672,6.5169,6.5331,6.5169,6.5514,6.5288,6.5202,6.469,6.4385,6.4352,9.8078,60.939,2.43985064
,6.5434,6.5563,6.5875,6.547,6.5573,6.5343,6.5699,6.5494,6.532,6.481,6.4683,6.4653,9.8104,-1.0489,4.71174968
,6.6152,6.6325,6.6684,6.6185,6.6298,6.6063,6.6389,6.6205,6.6161,6.5725,6.5456,6.5478,8.1637,50.021,3.33572968
,6.5226,6.5387,6.5809,6.5439,6.5592,6.5383,6.5735,6.553,6.5464,6.5034,6.4865,6.4976,3.9709,-1.763,1.18070232
,6.4206,6.446,6.495,6.4595,6.4799,6.4611,6.5005,6.4832,6.4712,6.4271,6.3916,6.3498,1.8515,30.055,0.424796664
,6.352,6.3758,6.4175,6.382,6.4005,6.381,6.4165,6.3985,6.3856,6.3368,6.3112,6.2858,1.8992,-0.62972,0.228280432
,6.3322,6.3496,6.3617,6.3128,6.329,6.3054,6.3399,6.3252,6.3125,6.2652,6.2445,6.231,2.2097,223.11,0.30918012
,6.2073,6.2262,6.2596,6.2189,6.2312,6.213,6.2473,6.23,6.2202,6.1729,6.1626,6.1842,-2.9621,-3.6952,0
,6.0149,6.0446,6.0848,6.0355,6.0429,6.0291,6.0614,6.0433,6.0346,5.9974,5.962,5.8847,0.25359,271.33,0.130935376
,5.8129,5.8374,5.8723,5.835,5.85,5.8352,5.8762,5.862,5.8523,5.8103,5.7781,5.7955,-4.8137,-4.0322,0
,5.6953,5.7015,5.714,5.6625,5.6646,5.6397,5.6756,5.6481,5.6352,5.5898,5.5644,5.54,4.6972,137.18,3.06227464
,5.4828,5.5099,5.546,5.5131,5.5284,5.5108,5.5438,5.5285,5.5189,5.4799,5.4334,5.45,-2.4451,-4.0309,0.188229248
,5.3071,5.324,5.3743,5.3341,5.3545,5.3383,5.3776,5.3605,5.3442,5.2873,5.2415,5.2354,-0.28739,48.455,0.511025536
,5.1703,5.1975,5.2462,5.2236,5.2432,5.2322,5.2761,5.2473,5.2102,5.1464,5.0987,5.0869,2.6175,-2.6873,2.81237912
,5.023,5.0438,5.0706,5.0244,5.0292,5.0073,5.0421,5.0259,5.0182,4.9751,4.9551,4.9581,3.268,200.7,0.71763944
,4.8888,4.9104,4.9583,4.9309,4.9568,4.9395,4.9767,4.9608,4.9536,4.9237,4.9096,4.9014,1.8246,-1.3856,2.67503432
,4.7755,4.7943,4.8298,4.782,4.8074,4.777,4.804,4.7744,4.76,4.7079,4.6716,4.6414,0.89423,29.896,0.055030512
,4.6825,4.7113,4.768,4.7348,4.7644,4.7276,4.7428,4.7276,4.7109,4.6638,4.6313,4.6151,1.2258,-0.46186,0.445218344
,4.6636,4.6777,4.7072,4.6596,4.6818,4.6604,4.6906,4.6579,4.6592,4.5394,4.5095,4.5146,3.3352,129.62,0.86244304
,4.5438,4.5592,4.5984,4.5646,4.6019,4.5701,4.6146,4.6038,4.5999,4.5573,4.5489,4.5354,6.0628,-2.6025,3.44987504
,4.4291,4.4451,4.4723,4.4228,4.4349,4.4181,4.4517,4.427,4.4048,4.3415,4.319,4.3265,6.4285,177.69,0.83857488
,4.1851,4.2206,4.3328,4.3197,4.3602,4.338,4.3795,4.3642,4.3596,4.3383,4.3641,4.4068,-2.8766,-2.52,0.180852752
,4.2364,4.2559,4.2996,4.2678,4.298,4.2677,4.3202,4.3102,4.323,4.3254,4.2833,4.2632,0.67505,67.306,0.165425896
,4.2503,4.2674,4.2848,4.2347,4.2696,4.2274,4.2768,4.2592,4.2526,4.205,4.1842,4.1567,8.2816,-0.62946,2.3827008
,4.2934,4.3041,4.3283,4.277,4.3085,4.2599,4.3284,4.3109,4.2963,4.2587,4.2527,4.2701,6.3318,49.057,0.5321468
,4.0538,4.0574,4.137,4.1489,4.2101,4.2209,4.3084,4.313,4.3506,4.3207,4.2959,4.3164,-0.79915,-2.5613,0
,4.0692,4.084,4.1254,4.1223,4.1767,4.1683,4.2805,4.2983,4.2471,4.2362,4.2535,4.2571,5.8983,149.14,1.99669504
,4.0627,4.0857,4.1613,4.1211,4.1347,4.1024,4.1575,4.1372,4.1546,4.1619,4.1764,4.2338,3.8718,-2.0152,2.44689792
,3.9833,3.9978,4.0445,4.0176,4.0418,4.0443,4.109,4.1024,4.1183,4.0938,4.1272,4.1534,5.489,183.23,2.88326344
,3.8471,3.8645,3.8841,3.8394,3.8593,3.8351,3.8736,3.8599,3.8583,3.8349,3.8286,3.8639,3.9363,-1.6791,0.66599368
,3.5582,3.6476,3.8588,3.8761,3.8924,3.8885,3.9312,3.916,3.9062,3.8826,3.8831,3.9115,3.3582,167.24,0.316211968
,3.6216,3.6346,3.8311,3.8373,3.8786,3.8867,3.9446,3.9249,3.9472,3.9274,3.925,3.9479,-0.48684,-1.3016,0.387410072
,3.5842,3.6938,3.8179,3.8957,3.8957,3.8752,3.9314,3.9309,3.954,3.9287,3.9224,3.9169,0.77343,20.281,0.130024888
,3.9363,3.9567,3.9636,3.9199,3.9651,3.9053,3.9615,3.9566,3.943,3.9152,3.8983,3.8588,7.8341,-0.62956,4.12276168
,3.9223,3.9352,3.9465,3.8977,3.9466,3.8946,3.9513,3.9543,3.938,3.9125,3.9011,3.8739,5.1262,24.888,0.307873544
,4.1711,4.1379,4.017,3.9361,3.9625,3.8977,3.9662,3.9827,3.962,3.9373,3.9242,3.9117,3.2862,-0.25186,0.048389608
,4.0258,4.0345,4.0403,3.9522,3.9721,3.916,3.9629,3.9719,3.9627,3.9381,3.9436,3.9651,3.5718,50.917,0.472049448
,3.9626,3.9893,4.0184,3.93,3.9661,3.9257,3.9607,3.9609,3.954,3.9592,3.9556,3.9912,3.5066,-0.54569,0.45622136
,3.8642,3.9529,4.0243,3.9535,3.9697,3.944,3.9939,4.0111,4.0324,4.0417,4.0312,4.0347,0.31713,104.26,0.26090368
,3.8928,3.9225,3.9944,3.9516,4.0001,3.9756,4.229,4.1442,4.1822,4.1628,4.0988,4.1319,3.3365,-0.33581,0.7358492
,4.0011,4.0172,3.9927,3.9454,4.0848,4.0292,4.1669,4.1698,4.1629,4.1579,4.1307,4.119,6.1367,31.651,1.3081192
,4.1457,4.1729,4.1637,4.1386,4.1803,4.1461,4.1904,4.1828,4.1705,4.1475,4.1263,4.1318,8.0503,-0.58751,4.92085328
,4.2256,4.2454,4.2436,4.2022,4.2172,4.1828,4.2221,4.2252,4.2077,4.1746,4.145,4.1099,7.1135,69.722,3.84066472
,4.4843,4.5052,4.4695,4.4132,4.4583,4.3353,4.3681,4.3581,4.3221,4.304,4.2296,4.1537,10.335,-0.08393,3.55908216
,4.6226,4.6484,4.6341,4.6016,4.6512,4.602,4.6431,4.6485,4.6216,4.5755,4.5457,4.4758,9.7171,31.217,5.3955416
,4.6518,4.6877,4.6794,4.6429,4.6589,4.6225,4.6586,4.6461,4.6206,4.5724,4.5453,4.4813,6.9158,-1.3009,4.48433344
,4.6347,4.6563,4.6611,4.6235,4.6507,4.6235,4.6665,4.6546,4.635,4.5847,4.5649,4.502,6.6042,30.852,2.72235912
,4.9792,5.0149,5.0241,4.9976,5.0356,4.999,5.0506,5.047,5.0184,4.9741,4.9519,4.883,10.465,-1.8882,5.9222872
,5.2247,5.2485,5.197,5.1259,5.1567,5.1109,5.1435,5.1058,5.0273,4.9381,4.8313,4.741,7.9946,40.832,1.63738664
,5.6487,5.6525,5.4714,5.2401,5.2501,5.1764,5.1971,5.178,5.1233,5.0684,5.0071,4.8086,10.411,0.37768,1.8881052
,5.4547,5.5004,5.4807,5.397,5.4695,5.3696,5.3882,5.37,5.2945,5.197,5.0379,4.8698,11.06,31.426,5.4588128
,5.6236,5.661,5.6549,5.6015,5.638,5.589,5.6012,5.5456,5.4057,5.2435,5.1241,4.8927,10.656,-0.92301,3.58866016
,5.8592,5.8628,5.8222,5.7651,5.7935,5.7321,5.7068,5.55,5.4219,5.2911,5.1806,4.9381,10.485,158.44,0.7309624
,6.1252,6.1595,5.8873,5.767,5.758,5.6902,5.7099,5.6296,5.5678,5.4108,5.2077,4.9909,8.1932,-0.25178,1.76861008
,5.8362,5.8707,5.8785,5.8271,5.8547,5.8015,5.7947,5.5842,5.525,5.3731,5.24,5.0527,7.4786,32.774,2.00569704
,5.992,6.0278,6.0385,5.9717,5.9841,5.9137,5.8946,5.8575,5.7538,5.4685,5.3751,5.1057,2.6695,-2.1408,0.045328928
,5.9019,5.9346,5.9331,5.8769,5.9147,5.8746,5.875,5.7374,5.6003,5.4357,5.2773,5.058,5.1409,60.237,0.006862096
,5.9895,6.0098,5.9709,5.9067,5.9368,5.8776,5.8887,5.7362,5.6114,5.4764,5.3501,5.0832,4.7322,-0.75551,0.06592036
,5.9124,5.9422,5.9346,5.8778,5.9441,5.8585,5.8244,5.7564,5.6209,5.4498,5.326,5.0939,7.1063,93.941,0.187437072
,5.8435,5.881,5.9106,5.8672,5.9085,5.8572,5.8934,5.7791,5.619,5.4581,5.3124,5.0888,4.6575,-0.62965,0.365398896
,5.8473,5.8861,5.899,5.8179,5.8403,5.7936,5.8204,5.7946,5.7103,5.4801,5.3237,5.149,4.9183,122.11,1.12751336
