"measurements","predictions"
15.49026,15.6685407834946
15.47572,15.6402145760535
15.44683,15.6203206973858
15.42132,15.5684335598398
15.41763,15.5607888266593
15.3798,15.5193224153135
15.38165,15.5201219387314
15.39146,15.5180899491994
15.3914,15.5179998922382
15.39241,15.5179801131312
15.39238,15.5178196453101
15.38398,15.6204306495408
15.3551,15.6166071808191
15.32444,15.6018029523548
15.30679,15.5724892831792
15.27701,15.5465938543345
15.27327,15.5427608534555
15.27702,15.5044102879537
15.23228,15.5061754907436
15.21367,15.5159925478629
15.20062,15.515831236727
15.20155,15.516748500001
15.27329,15.5166160613971
15.31327,15.5080204927242
15.39142,15.4787213754994
15.39236,15.4476242175609
15.38777,15.4296814356117
15.35053,15.3994767232992
15.31069,15.3955945664172
15.30308,15.3992837586237
15.28463,15.3539594257932
15.26119,15.3350473323533
15.2118,15.3217571856
15.18483,15.3225954244802
15.16907,15.3950070162959
15.16907,15.4353172122423
15.16907,15.5142114779177
15.16907,15.5150592531577
15.16346,15.5103170346858
15.13643,15.4725713316726
15.09263,15.4321995025446
15.04796,15.4244051351191
14.97157,15.4056543235195
15.00139,15.3818604949838
14.97346,15.3318420614775
14.98092,15.3044840842372
15.05169,15.2884542593611
15.1169,15.2883535480909
15.16451,15.2882518714315
15.16368,15.2881505185514
15.26482,15.2823802021668
15.25688,15.2549647486615
15.17245,15.2106052031328
15.18818,15.1653690213713
15.1405,15.0880868593713
15.14626,15.118110262417
15.17375,15.0897945319542
15.16907,15.0972342060669
15.16907,15.1686352212511
15.16907,15.23442035127
15.16907,15.2824239421851
15.1271,15.2814837283082
15.06936,15.3835806112809
15.05442,15.3754544305022
15.00881,15.2900373361637
14.96321,15.3058302231845
14.94551,15.257549025208
14.94551,15.2632655601692
14.94551,15.2909353384408
14.94551,15.2861028462597
14.94551,15.2859998192907
14.94551,15.2858975989311
14.97997,15.2857946699809
15.02944,15.2432890441361
15.06053,15.1848541693624
15.02636,15.1696597306123
15.01522,15.1234841917036
14.96438,15.0773224646848
14.94065,15.0593428065236
14.90488,15.0592415376246
14.89316,15.0591403880522
14.90982,15.0590396099542
14.90267,15.0589384586274
14.89462,15.0588385232531
14.88077,15.0935444125407
14.81473,15.143411093681
14.90549,15.1747129158149
14.89304,15.1400958528887
14.91672,15.1287421199325
14.86082,15.0772905452197
14.83569,15.0532214686846
14.82826,15.0169938879323
14.80406,15.0050548560515
14.79104,15.0217776836478
14.82734,15.0144551249225
14.83383,15.0062237110687
14.83663,14.9921348134777
14.84258,14.9253438878795
14.89678,15.0168916548928
14.91852,15.0042143657917
14.858,15.0280240531545
14.84102,14.9714722572869
14.79162,14.9459938952856
14.79408,14.9383902551088
14.82106,14.9138535676853
14.76773,14.9006062169865
14.72589,14.9371576728368
14.72215,14.9436095571103
14.72215,14.9463359428335
14.71844,14.9522420555799
14.7082,15.0068669537702
14.7146,15.0287148742033
14.70444,14.9675041649719
14.66445,14.9502572036395
14.62447,14.9002775242887
14.61689,14.9026561584429
14.60468,14.9297898091255
14.58165,14.8758433887509
14.70912,14.8335007060266
14.73332,14.829622931086
14.96087,14.8295204226972
14.96369,14.8256728918342
15.11225,14.8152338694348
15.10074,14.8215922331092
15.09345,14.8112339770184
15.04292,14.7707646296234
15.0153,14.7303081235493
14.89374,14.7225556782839
14.93657,14.7101315102696
14.92877,14.6867881842111
14.84221,14.8153540030572
14.76962,14.8396828343506
14.72215,15.0692935529663
14.71843,15.07203686873
14.64489,15.2219247060847
14.57513,15.2101966751156
14.50995,15.2027301194437
14.4988,15.1516074343516
14.4988,15.1236124725708
14.4988,15.0007859837073
14.4988,15.0439153998095
14.4988,15.0359358768696
14.49973,14.9484536498729
14.57793,14.8750794515122
14.70353,14.8270634253117
14.72127,14.8232054872444
14.71409,14.7488831149107
14.71323,14.6783810008678
14.67039,14.6125059700098
14.63558,14.6011534989895
14.67844,14.6010519148662
14.65332,14.6009505145311
14.59652,14.6008503970532
14.56116,14.6007532481532
14.51181,14.6015937487366
14.4988,14.6804008378428
14.4988,14.8070431223716
14.4988,14.8248425744047
14.4988,14.81749381226
14.49787,14.8165227039669
14.49416,14.7731884099707
14.4802,14.7379572957222
14.4402,14.7811003225408
14.40853,14.7556496680432
14.38805,14.6982336274956
14.38623,14.66245384793
14.38525,14.6125588750589
14.3816,14.5993304997457
14.37048,14.5992272125493
14.36305,14.5991246362194
14.32854,14.5990221868249
14.28474,14.5979820501586
14.28383,14.5941380459436
14.27731,14.5799523132298
14.27548,14.5394980811502
14.27367,14.5074488382831
14.27544,14.4866885179682
14.27544,14.4847517695417
14.27455,14.4836612560448
14.27544,14.4798775872697
14.27453,14.4685592187122
14.26895,14.4609635925553
14.2094,14.4260533294409
14.20381,14.3817753631637
14.19728,14.3807560877488
14.18148,14.3740792595285
14.18704,14.3721322464463
14.15543,14.370205795118
14.14983,14.3718900049942
14.1136,14.3717880388551
14.07179,14.3707885575412
14.05786,14.3715847439711
14.05321,14.3705651544974
14.05229,14.3648356810913
14.05692,14.3046807165861
14.05507,14.2989431848106
14.05414,14.2922573668362
14.05229,14.2762236502581
14.05229,14.2817287340627
14.05229,14.2497536116569
14.05229,14.244005587831
14.04761,14.2073734204188
14.01314,14.1651161715418
13.98707,14.1509708782232
13.96476,14.146182619452
13.94525,14.1451545278688
13.94525,14.14972248458
13.94432,14.1477572492413
13.94153,14.1467190756096
13.93965,14.1447537819818
13.92568,14.1446532242549
13.89961,14.1445523374207
13.90606,14.1444518322101
13.93212,14.1396332102892
13.94026,14.1047822770478
13.9527,14.0784011804257
13.92841,14.0558118083489
13.89818,14.0360461902345
13.90801,14.0359470629971
13.91599,14.0349108937934
13.8786,14.0319995335154
13.83171,14.0300047013087
13.793,14.0158231329143
13.81244,13.9894463445403
13.84585,13.9958488637647
13.8537,14.0220170290749
13.85136,14.0301238329248
13.84285,14.0425634911237
13.83078,14.0179813269194
13.82893,13.987412034281
13.82893,13.9972204553483
13.82893,14.0051629300068
13.82893,13.9673785539349
13.82893,13.9200204650859
13.82893,13.8809080508652
13.82893,13.9003966727482
13.82893,13.9339668695888
13.82893,13.9417774767299
13.82893,13.939320124225
13.83078,13.9306420593659
13.87445,13.9183758422002
14.0047,13.9164105346306
13.94088,13.9163109211349
13.93272,13.916211377943
13.84502,13.9161118997119
13.84457,13.9160119268378
13.87827,13.9159120662509
13.88691,13.91581193798
13.92198,13.9157121600869
13.86334,13.9156128934805
13.82893,13.9155137304236
13.82803,13.9172782030833
13.82611,13.9611834669636
13.81901,14.0923387267314
13.80345,14.0279236787912
13.81106,14.0195990829093
13.80481,13.9311266082951
13.79322,13.930572334865
13.80927,13.9644266040213
13.81907,13.9730311247049
13.82175,14.0082665895312
13.82803,13.9490798649484
13.82623,13.914309572723
13.79502,13.9133031703306
13.77011,13.9112683003438
13.73721,13.9040140507736
13.73162,13.8882364208748
13.71354,13.8958024680238
13.7212,13.8894050521362
13.70877,13.877627458503
13.73807,13.8936959276639
13.8146,13.9034672141605
13.82803,13.9060657450556
13.82893,13.9122925038689
13.78142,13.9103788307043
13.70138,13.8788363519946
13.62974,13.8536410551994
13.60558,13.8203982102642
13.60558,13.8146669494654
13.60558,13.7963539396412
13.60558,13.8039693651359
13.60463,13.7913460924997
13.5925,13.8207576747819
13.55338,13.8977455821545
13.54408,13.9111705763669
13.55433,13.9119755700428
13.57571,13.8640169895387
13.60369,13.7832923721825
13.60558,13.7110340746548
13.60558,13.6866028287009
13.60467,13.6865030130584
13.61489,13.6864030304007
13.61479,13.6863034330048
13.58014,13.6852469144758
13.51579,13.672930487071
13.53091,13.6334330376107
13.57706,13.6239678329057
13.59574,13.6341910763736
13.60287,13.6556224948854
13.6038,13.683700158337
13.59662,13.6855036989347
13.56456,13.6854033569078
13.47461,13.6843871982405
13.4077,13.6945787492918
13.41479,13.6943783988215
13.40771,13.6593850632734
13.39255,13.5944844823173
13.35213,13.6096086222729
13.30087,13.6559794951027
13.26781,13.6746886986527
13.26612,13.6817698259469
13.25974,13.6826062686419
13.26503,13.6752767493836
13.25883,13.6428933319169
13.26328,13.5522208541578
13.24732,13.484753741949
13.24467,13.4917934985161
13.25445,13.4845664290363
13.25261,13.4692047923014
13.25441,13.428413154678
13.26859,13.3767094833536
13.27749,13.3433300231988
13.28817,13.3415310176967
13.27839,13.3350102128966
13.27043,13.3402373211229
13.27129,13.3338982705995
13.2828,13.3382794498437
13.28018,13.3221149673171
13.28268,13.3193478169166
13.27868,13.329094223867
13.28445,13.3271431046333
13.27344,13.3288555600821
13.2648,13.3430298794632
13.27058,13.3518899230887
13.29415,13.3625416462534
13.27394,13.3525987227075
13.26948,13.3444873456196
13.25971,13.3452538489837
13.25087,13.3567407692253
13.23135,13.354003619577
13.25613,13.3564207775008
13.26503,13.3522947463838
13.26402,13.3580030521503
13.22686,13.3468221989119
13.23236,13.3380271048239
13.22852,13.3437458765672
13.19551,13.3673699572169
13.16588,13.3469298046468
13.15265,13.3423415704509
13.15089,13.3324109626744
13.15886,13.3234148673316
13.15886,13.3036701453036
13.15886,13.3285092324943
13.15798,13.3373666499966
13.15249,13.3362501690704
13.14236,13.298750318278
13.1324,13.3041857411951
13.1195,13.3002237083479
13.10989,13.2669057529578
13.08094,13.2369896217649
13.04182,13.2235777047339
13.00817,13.2217081602528
13.00516,13.2296292655013
12.95282,13.2295290797236
12.93947,13.2294311555288
12.94479,13.2284463922168
12.94386,13.2228230044331
12.95873,13.2125301790523
13.01016,13.2024103306973
13.02965,13.1893316982683
13.03827,13.179563592381
13.02177,13.1503381587661
13.02541,13.1108803191077
13.01261,13.0769278496731
12.96648,13.0738026027348
12.94417,13.0210483113041
12.93571,13.0075203477795
12.93571,13.0127740323369
12.93571,13.0117395411374
12.93571,13.0265985171358
12.93571,13.078240720395
12.93571,13.0977493461983
12.93571,13.1063234886235
12.93571,13.0896255731073
12.93482,13.0931886548132
12.91087,13.0802116410495
12.91885,13.0337082718675
12.93305,13.0111684930197
12.93127,13.0025603356045
12.93482,13.0024617066171
12.93393,13.0023625738419
12.93482,13.0022646838126
12.93571,13.00216703498
12.93104,13.0020694177348
12.92455,13.0019724405374
12.90594,13.0018767187765
12.84262,13.0008834298935
12.87332,12.9766939193578
12.85749,12.9846224504294
12.83705,12.9988064715373
12.82867,12.9969185568672
12.82496,13.0003906466566
12.79987,12.9993963478443
12.77846,13.0001915525595
12.76359,13.0009870564954
12.731,12.9961909276287
12.80824,12.9895644326651
12.85567,12.9707489357487
12.93849,12.9069697977216
12.903,12.9377465265227
12.93571,12.9217282963319
12.88692,12.9010746189885
12.85057,12.8925491757271
12.86697,12.8887195562666
12.85233,12.8633897483847
12.90273,12.8417618370954
12.92371,12.826711637609
12.84542,12.7938434618881
12.82403,12.871417591061
12.79522,12.9190175984017
12.71718,13.0022078416998
12.71439,12.966421090176
12.71624,12.9992164262585
12.71255,12.9500548770577
12.71255,12.9134038957091
12.70616,12.9297961734488
12.70695,12.9149745001372
12.71255,12.9655534390127
12.71251,12.9865504942224
12.71255,12.9077284738258
12.71255,12.8861227313273
12.71255,12.8570555443052
12.71167,12.7784945693709
12.69213,12.7755929225774
12.64426,12.7773557149377
12.64865,12.7735484921458
12.63501,12.7734506420614
12.60929,12.7669276649526
12.64161,12.7676230282348
12.63103,12.7731551129589
12.60319,12.7730175997087
12.67074,12.7729627440005
12.65958,12.7728661464183
12.62227,12.7727688287777
12.61203,12.7717878839927
12.58693,12.7520466638451
12.57855,12.7038260774522
12.57298,12.7081419065906
12.57949,12.6943336365557
12.58133,12.6683815965548
12.56361,12.7007716586734
12.54039,12.6900382280612
12.51526,12.6619557286731
12.54502,12.7297597274731
12.59154,12.7184432139814
12.71816,12.6808415616698
12.80681,12.6704506724785
12.77832,12.6451230147657
12.75501,12.6366022141793
12.74787,12.6309059753594
12.67742,12.6373513890785
12.65107,12.6391033143933
12.65626,12.6211956353217
12.64119,12.5977605979527
12.60629,12.5724067397731
12.68535,12.6022218194051
12.66876,12.648882556774
12.60645,12.7760530660589
12.57482,12.8650625819732
12.56643,12.8363285705427
12.52829,12.8128004991288
12.49012,12.8055252047379
12.4892,12.7346185517424
12.4892,12.7080371116705
12.4892,12.7131528174083
12.48456,12.6979063385765
12.48642,12.6627317476929
12.4892,12.7420885735436
12.4892,12.7253158434606
12.57664,12.6625966061404
12.66823,12.6307109259878
12.73809,12.6221807786872
12.80575,12.5837550842747
12.80669,12.5453009567541
12.72861,12.5442789573844
12.65517,12.5441811753351
12.60066,12.5440840005273
12.6036,12.5393238620587
12.69631,12.5410954940821
12.67713,12.5437925654197
12.59157,12.5436974400083
12.54877,12.6314670913674
12.49012,12.7234088631044
12.4892,12.7935130396977
12.4892,12.8614067562427
12.46505,12.862250627262
12.44552,12.7836881170603
12.36733,12.7097902394886
12.28648,12.6549164740631
12.26882,12.6577702230651
12.26604,12.7508266114207
12.26604,12.7314545338605
12.26604,12.6453860319766
12.28553,12.6022844577561
12.43804,12.5432593874758
12.43138,12.5422372263789
12.47569,12.5421394111345
12.46192,12.5177787762087
12.44146,12.4980603730582
12.43407,12.4194116529583
12.37924,12.3380945503615
12.32527,12.3202581227085
12.3327,12.3173702263467
12.40554,12.3172756618219
12.42138,12.3171817970506
12.37666,12.3366660654338
12.30414,12.4897759541768
12.26697,12.4829906090792
12.26604,12.5274069495227
12.24091,12.5134771200048
12.21671,12.4928258241759
12.16737,12.4853022125834
12.15344,12.43012522472
12.15344,12.3758131122616
12.15157,12.3831779479151
12.14971,12.4562466982028
12.16833,12.4720594054507
12.3265,12.4270413839147
12.43317,12.3541015981526
12.5032,12.3166709228641
12.38979,12.3156401527519
12.41577,12.2903032815817
12.34189,12.2659014145872
12.29698,12.2162515941959
12.25551,12.2021653233617
12.23285,12.2020698413132
12.23544,12.2000969288291
12.16272,12.1981353720467
12.15436,12.2167427457487
12.15158,12.375501252606
12.1144,12.4825388841844
12.10973,12.5527769519945
12.06097,12.4387751537075
12.06049,12.4647698929229
12.04933,12.3904722984202
12.04471,12.3452702624069
12.04751,12.3035247756007
12.04378,12.2806706909584
12.04288,12.2831746894766
12.04563,12.210051798146
12.04563,12.2015606956251
12.11534,12.1986736426802
12.15994,12.1612434679116
12.13106,12.1564582783345
12.08522,12.1074021674375
12.06893,12.1068252042788
12.05922,12.0955242948504
12.05365,12.0907900136418
12.06333,12.0935059857365
12.07506,12.0896657242323
12.06889,12.0886668621567
12.00741,12.0913336163235
12.01522,12.0912401606338
12.03462,12.1611387232346
12.03559,12.2058255325338
12.03822,12.1767334690861
12.02805,12.130613049035
12.02937,12.11416188579
12.03368,12.1043174020254
12.0343,12.0986292541372
12.03699,12.1082512961774
12.04044,12.1199321525537
12.03855,12.1136422801403
12.0388,12.0518244896806
12.04064,12.0595697664489
12.05828,12.0789503958764
12.07222,12.0798287885248
12.02015,12.0823737043408
12.02883,12.0720684675057
12.0071,12.0732979639407
11.99982,12.0775289468937
11.97682,12.0780556762374
11.96643,12.0806604938022
11.96117,12.0840287799587
11.95232,12.0820356248814
11.94461,12.0821911766165
11.94908,12.0839427568692
11.93993,12.1015557120664
11.94735,12.1154524206112
11.94751,12.0630879201189
11.95398,12.0717051736577
11.94829,12.0497972015429
11.94928,12.0423944512175
11.94693,12.0192130147334
11.96877,12.0086892444479
11.99081,12.0033156582398
12.01905,11.9943382283122
12.03934,11.9865041848845
12.04115,11.9908943439175
12.04035,11.981615260022
12.08197,11.9889672929859
12.03821,11.9890326226072
12.05759,11.9954309993468
12.04129,11.9896244282605
11.98761,11.9905224089242
11.94326,11.988068021279
11.95912,12.0098908629992
12.02788,12.0319150667103
12.04021,12.0601622789372
12.04289,12.080430010996
12.03915,12.0821505140807
12.04288,12.0812504623161
12.0177,12.1229261507743
11.98236,12.0789119018907
11.94512,12.098265646613
11.93117,12.0818107758381
11.93024,12.027842346163
11.90421,11.9832388041196
11.90515,11.9990575678039
11.90237,12.067964910412
11.91909,12.0802404273054
11.93399,12.0828319717308
11.97864,12.0789813656283
12.03636,12.0826270668397
12.04286,12.0572615507011
12.02208,12.0217014466604
12.01196,11.984236311302
12.03668,11.9701432962321
12.03757,11.969114681374
11.98986,11.9428996015914
11.93947,11.9437473943352
11.97982,11.9408625191655
11.99631,11.9575441629253
11.95164,11.9723997969695
11.89955,12.0171063430135
11.89773,12.0749273483357
11.88653,12.0813541122891
11.84842,12.0604052398623
11.83634,12.0501541077806
11.82608,12.074861639841
11.81953,12.0756594237497
11.81953,12.0276926228122
11.81953,11.9770356151539
11.81953,12.0174209665895
11.81953,12.0338684727222
11.81953,11.9889544670423
11.82515,11.9365968415186
11.95352,11.9346747641758
12.03831,11.9233423258606
12.01632,11.8850135992265
11.93981,11.8727992544835
11.92948,11.8624104285343
11.86625,11.8557435685285
11.8338,11.8556478881308
11.83543,11.8555524169458
11.88127,11.8554567683419
11.93586,11.8553614115352
11.96727,11.8552669149444
11.91635,11.8608109302577
11.83445,11.9894938192664
11.81953,12.0744598394802
11.81953,12.0523049359925
11.81953,11.9754576158702
11.81953,11.9649993527403
11.81953,11.9014744449905
11.81953,11.8688267377864
11.8084,11.8703641936622
11.81953,11.9162490661786
11.81582,11.9709095039734
11.81211,12.0023203003855
11.81304,11.9511459357297
11.81953,11.8688989404331
11.88376,11.8538381810739
12.02081,11.8537427656884
11.9322,11.8536467867627
11.91812,11.8535501497726
11.82444,11.8534536009233
11.79251,11.8533582453054
11.74722,11.8420995502174
11.77463,11.8531676136571
11.81778,11.8493512749249
11.81866,11.8455348995215
11.81397,11.8463723379808
11.81211,11.852787212779
11.80562,11.9171115550552
11.79912,12.0544723298629
11.79913,11.9655028060514
11.76938,11.9512859585637
11.77309,11.857236151648
11.78241,11.8251176009503
11.74431,11.7795998809609
11.71828,11.8069910433412
11.70465,11.8501679712051
11.69698,11.850954993901
11.69131,11.8461559810016
11.68947,11.8441946340739
11.68007,11.8375902395417
11.68477,11.8309761442406
11.68475,11.8308909372947
11.78333,11.8009635595628
11.71625,11.8045899783133
11.63901,11.8138397798792
11.65808,11.775538911552
11.6802,11.7493415896169
11.69501,11.7355789824547
11.68384,11.7277918872802
11.64852,11.7220106194093
11.63454,11.7200697063525
11.6122,11.7105493413773
11.59825,11.7151671255244
11.59638,11.7150523604955
11.59638,11.8138032299926
11.5973,11.7464478640838
11.59638,11.6689073033328
11.59638,11.6879309672451
11.59638,11.7100121117121
11.59638,11.7247655560321
11.59638,11.71347159027
11.5973,11.6779643464733
11.65818,11.6638532380336
11.61225,11.6413606681908
11.5695,11.6272800319957
11.56161,11.6253106462014
11.55133,11.6252158775272
11.54266,11.6260447171023
11.54427,11.6250290006078
11.52789,11.6249362153163
11.51973,11.6248406705203
11.52885,11.6247458402495
11.5713,11.6246535243424
11.5904,11.6254820063989
11.59374,11.6864214521548
11.59376,11.6402838102938
11.58936,11.5973340688019
11.5885,11.5893310193628
11.58762,11.5789311994008
11.5797,11.5701453667369
11.57793,11.5716649078017
11.5691,11.5551482035394
11.56648,11.5468730820497
11.58408,11.5559199466573
11.58408,11.598377879862
11.61334,11.617429356338
11.58279,11.6206829260662
11.57315,11.6206085713925
11.52772,11.6161035788853
11.51925,11.6151462713533
11.51541,11.6141693094989
11.46754,11.6061353154422
11.44156,11.6042665447395
11.44316,11.5953207420858
11.48435,11.592599967417
11.54444,11.6101464061546
11.56641,11.6100521333684
11.5512,11.6392855624178
11.52777,11.6085727473487
11.51074,11.5988164547811
11.52776,11.5531899172603
11.57705,11.5446067947534
11.58849,11.5406639656299
11.58495,11.4925933105072
11.59025,11.4664615200181
11.58235,11.4679697609931
11.57969,11.5091547779179
11.58497,11.5692819010012
11.57703,11.5912044760194
11.55164,11.5758660588156
11.60283,11.5522903681762
11.62531,11.5351277737324
11.64427,11.5520885671328
11.65016,11.6013901864559
11.81705,11.6127601928855
11.84586,11.6091176710093
11.83102,11.6143340474408
11.83195,11.6063221099672
11.7557,11.6035614018127
11.61486,11.6087574605705
11.6599,11.6007060123489
11.69431,11.5751686003026
11.71455,11.6263710037832
11.71628,11.6488035757478
11.72968,11.6677077952256
11.69284,11.6735158984513
11.69103,11.8406556812099
11.67776,11.8694288140759
11.64352,11.8544598772135
11.58141,11.8552918845168
11.52066,11.7787871424341
11.51625,11.637565524301
11.52242,11.682599297011
11.5224,11.7169823462596
11.50921,11.7371665203865
11.53557,11.738802547349
11.58259,11.7521327155487
11.53152,11.7151237863663
11.50014,11.7132142155942
11.48333,11.6998224046695
11.48181,11.6654207767842
11.44724,11.6030955402198
11.48595,11.5421339749678
11.57024,11.5376205539525
11.56803,11.5437073010697
11.5496,11.5435934599968
11.57555,11.5302846690557
11.59112,11.5566009051511
11.5955,11.603614316465
11.5955,11.5523547695668
11.59638,11.5208212184969
11.59638,11.5038853854186
11.59638,11.5022673832764
11.59638,11.4675394630071
11.59638,11.5062230303222
11.59638,11.5905685725674
11.59638,11.5882576277734
11.59638,11.5696990475327
11.60289,11.5955995885107
11.66717,11.6111012978421
11.7276,11.6153925557319
11.63391,11.61529582446
11.7278,11.6160808344937
11.60975,11.6159838613542
11.60045,11.6158876848504
11.58469,11.6157912225298
11.51487,11.6156949152795
11.49138,11.6155991900903
11.5269,11.6155038372627
11.59288,11.6154098658466
11.59463,11.6218383034234
11.59638,11.6861335399477
11.59545,11.7465724469437
11.58802,11.6526313954469
11.56571,11.7465784809206
11.58616,11.6282365641747
11.58896,11.6188248188931
11.59638,11.6029391968291
11.59463,11.5329101153498
11.58939,11.5092866361648
11.56381,11.5447671253608
11.52063,11.6107555302661
11.49772,11.6124120493585
11.48896,11.6140682931781
11.48542,11.6130411620336
11.47303,11.6055031186877
11.45543,11.583064879836
11.43604,11.603452507996
11.43339,11.606161165893
11.44132,11.6134974494285
11.43867,11.6116494763654
11.4545,11.6063059686251
11.4456,11.5805922842243
11.44043,11.5372535030422
11.46416,11.514214894724
11.45749,11.5053475314034
11.45623,11.5017075694636
11.46066,11.4892053182399
11.46863,11.4714854654759
11.46016,11.4519733155166
11.43567,11.4492246687879
11.43778,11.4570706751049
11.42266,11.4543219129523
11.43426,11.470079152319
11.44923,11.4610718953094
11.45275,11.4557995735864
11.41488,11.4794663616577
11.39502,11.4726926229333
11.41843,11.4713361674579
11.4527,11.4756772631202
11.48712,11.4835628839368
11.4797,11.4749869352117
11.39979,11.4503698467909
11.38492,11.4523874163029
11.38492,11.4371528311971
11.38492,11.4486728758964
11.38756,11.4635672450645
11.39111,11.4669974259001
11.39022,11.4289873061715
11.40786,11.4090085894074
11.43516,11.4323535654189
11.45452,11.4665719397934
11.45274,11.5009389318424
11.4466,11.4934140541674
11.42633,11.4133119868379
11.42457,11.3983289336563
11.42193,11.3982347400109
11.42021,11.3981399982259
11.42194,11.4006880297077
11.42369,11.4041471237496
11.39727,11.4031603900151
11.38758,11.4207249181929
11.39022,11.4479616067895
11.3858,11.4672496847151
11.3858,11.4653726138086
11.38492,11.4591307054056
11.38492,11.4387433462903
11.38669,11.4368863383562
11.40697,11.4341485387251
11.429,11.4323319166177
11.45097,11.433969041898
11.4695,11.4356264062739
11.47836,11.4090838212432
11.48188,11.3992891706061
11.48098,11.4018373901961
11.48874,11.3973186041319
11.46735,11.3972241697727
11.48042,11.3962477078356
11.44124,11.3961523257985
11.392,11.3978290919061
11.35306,11.418033532955
11.36544,11.4399894555854
11.35329,11.4618854162321
11.38044,11.4803375437713
11.4618,11.4891102306194
11.47905,11.4925377339367
11.4695,11.4915407514823
11.4607,11.4992116592502
11.48182,11.477706440977
11.4754,11.4906934260261
11.42017,11.4513824127782
11.32549,11.4020034683067
11.35261,11.3629345233765
11.36988,11.3752308764419
11.37254,11.3629760987716
11.36605,11.3900556247649
11.3622,11.4713902505281
11.31756,11.4885588951523
11.30632,11.4789054275241
11.27938,11.4700023995279
11.26638,11.4910437872688
11.2636,11.4845227313902
11.25521,11.4291525286351
11.24125,11.3343023027699
11.19753,11.361348659529
11.17338,11.3785371239162
11.15941,11.3811033363416
11.15194,11.3745127921483
11.15288,11.3705653814825
11.17709,11.3257974090314
11.21431,11.3144542069558
11.21804,11.2873995738512
11.22175,11.2742960846705
11.17994,11.2714207149988
11.15288,11.2629301846801
11.15007,11.2488666335529
11.15007,11.2050224172593
11.14543,11.1807638082451
11.1315,11.1666932222181
11.09157,11.1591266864783
11.05066,11.1599756697503
11.02931,11.1841080815341
10.98931,11.2212580911449
10.94183,11.2248967244357
10.92972,11.228515389923
10.92691,11.1865871272487
10.92691,11.1594175791303
10.92691,11.1565116755621
10.92599,11.1564175734257
10.92228,11.151683320871
10.92506,11.137651435312
10.92135,11.0976073151784
10.92506,11.0565834342884
10.92418,11.0351302225052
10.89407,10.9950179192744
10.87779,10.9474226762164
10.82771,10.935215843102
10.80727,10.9323141935084
10.81583,10.9322243996405
10.83551,10.9321338915115
10.82286,10.9311224251093
10.81451,10.927319285638
10.80802,10.9300102690874
10.795,10.9262085063862
10.75037,10.9298293557084
10.76338,10.9288586400945
10.77919,10.8986458221265
10.79033,10.8822688781577
10.78477,10.8320792524679
10.8043,10.8115406006361
10.79686,10.8200124257816
10.76708,10.8396085769255
10.78473,10.8268638985773
10.79523,10.8184207020969
10.79403,10.8118378473796
10.77491,10.7987231490557
10.78103,10.7539899389105
10.76952,10.7669140308792
10.74945,10.7826399836343
10.72806,10.793694085794
10.75168,10.7880421431519
10.7648,10.8074865724272
10.76864,10.799954275194
10.76763,10.7700784637688
10.75823,10.7876451756328
10.75278,10.7980578508068
10.76449,10.7967675414521
10.74228,10.7775527563629
10.71139,10.7835834229421
10.71511,10.7719814246913
10.70309,10.751817430677
10.67689,10.7303330424264
10.66614,10.7538677174702
10.66569,10.7669002212549
10.67001,10.7706509638607
10.67048,10.7695510660348
10.67314,10.7600599887669
10.68369,10.7545192882398
10.67925,10.7661412423339
10.65821,10.7438384784961
10.66757,10.7128548123768
10.72552,10.7164852168927
10.76169,10.7043741589836
10.80065,10.6780819924333
10.74237,10.6672414402061
10.73785,10.666701972505
10.67605,10.6709331063235
10.64537,10.6713137550751
10.69415,10.6738848360864
10.70383,10.6843462450495
10.7038,10.679816855651
10.69174,10.6586870826527
10.66015,10.6679594737051
10.60344,10.7258229958573
10.55882,10.7619039395807
10.53376,10.8007742851132
10.48453,10.7424037621693
10.48081,10.7377933810588
10.48081,10.6759028124992
10.48081,10.6451329580112
10.48081,10.6938207266131
10.48081,10.7034106115024
10.48081,10.7032916236722
10.48081,10.6911420437504
10.48081,10.6594638900583
10.50399,10.6026679556018
10.57935,10.5579623682374
10.58609,10.5328156015372
10.57015,10.4835013889901
10.55135,10.4796946117078
10.52698,10.4796075058517
10.52643,10.4795206491795
10.50328,10.4794325947016
10.47653,10.4793450852238
10.45064,10.4792580042664
10.43217,10.4791713611524
10.41717,10.4790871928174
10.39756,10.5021776417423
10.39308,10.5774374094929
10.38603,10.5840875104906
10.39486,10.5680619814631
10.38868,10.549177357806
10.38171,10.5247244819579
10.37378,10.5240869018562
10.36766,10.5008533301092
10.36854,10.4740217695476
10.3773,10.448050161495
10.37887,10.4294971532333
10.38602,10.4144131055514
10.3746,10.394721166324
10.39039,10.3901548957532
10.37906,10.3830199928004
10.36919,10.3917608889901
10.38499,10.3854958333321
10.33912,10.3784414146048
10.35639,10.3704268683103
10.36882,10.3642202267553
10.37329,10.3650127949687
10.37211,10.3736831132383
10.37211,10.3751663096648
10.36933,10.3822272539771
10.37118,10.3707244992749
10.35163,10.3864229638679
10.36187,10.3750098640873
10.32092,10.3650552712565
10.27254,10.3807621046528
10.2893,10.3348223742025
10.2651,10.3519985459703
10.26788,10.3643366616061
10.2679,10.368717023921
10.26416,10.3674499593797
10.26043,10.3673634196842
10.27628,10.3644987918192
10.36187,10.3662610973539
10.35856,10.3466315830225
10.35003,10.3567798683998
