Date_GMT,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Air_Temperature,Pyranometer,Wind_Speed
depth,0.5m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,12m,,,
1/1/2008 12:00,5.023,5.0438,5.0706,5.0244,5.0292,5.0073,5.0421,5.0259,5.0182,4.9751,4.9551,4.9581,3.268,200.7,0.71763944
1/1/2008 12:00,4.7755,4.7943,4.8298,4.782,4.8074,4.777,4.804,4.7744,4.76,4.7079,4.6716,4.6414,0.89423,29.896,0.055030512
1/1/2008 12:00,4.6636,4.6777,4.7072,4.6596,4.6818,4.6604,4.6906,4.6579,4.6592,4.5394,4.5095,4.5146,3.3352,129.62,0.86244304
1/1/2008 12:00,4.4291,4.4451,4.4723,4.4228,4.4349,4.4181,4.4517,4.427,4.4048,4.3415,4.319,4.3265,6.4285,177.69,0.83857488
1/1/2008 12:00,4.2364,4.2559,4.2996,4.2678,4.298,4.2677,4.3202,4.3102,4.323,4.3254,4.2833,4.2632,0.67505,67.306,0.165425896
1/1/2008 12:00,4.2934,4.3041,4.3283,4.277,4.3085,4.2599,4.3284,4.3109,4.2963,4.2587,4.2527,4.2701,6.3318,49.057,0.5321468
1/1/2008 12:00,4.0692,4.084,4.1254,4.1223,4.1767,4.1683,4.2805,4.2983,4.2471,4.2362,4.2535,4.2571,5.8983,149.14,1.99669504
1/1/2008 12:00,3.9833,3.9978,4.0445,4.0176,4.0418,4.0443,4.109,4.1024,4.1183,4.0938,4.1272,4.1534,5.489,183.23,2.88326344
1/1/2008 12:00,3.5582,3.6476,3.8588,3.8761,3.8924,3.8885,3.9312,3.916,3.9062,3.8826,3.8831,3.9115,3.3582,167.24,0.316211968
1/1/2008 12:00,3.5842,3.6938,3.8179,3.8957,3.8957,3.8752,3.9314,3.9309,3.954,3.9287,3.9224,3.9169,0.77343,20.281,0.130024888
1/1/2008 12:00,3.9223,3.9352,3.9465,3.8977,3.9466,3.8946,3.9513,3.9543,3.938,3.9125,3.9011,3.8739,5.1262,24.888,0.307873544
1/1/2008 12:00,4.0258,4.0345,4.0403,3.9522,3.9721,3.916,3.9629,3.9719,3.9627,3.9381,3.9436,3.9651,3.5718,50.917,0.472049448
1/1/2008 12:00,3.8642,3.9529,4.0243,3.9535,3.9697,3.944,3.9939,4.0111,4.0324,4.0417,4.0312,4.0347,0.31713,104.26,0.26090368
1/1/2008 12:00,4.0011,4.0172,3.9927,3.9454,4.0848,4.0292,4.1669,4.1698,4.1629,4.1579,4.1307,4.119,6.1367,31.651,1.3081192
1/1/2008 12:00,4.2256,4.2454,4.2436,4.2022,4.2172,4.1828,4.2221,4.2252,4.2077,4.1746,4.145,4.1099,7.1135,69.722,3.84066472
1/1/2008 12:00,4.6226,4.6484,4.6341,4.6016,4.6512,4.602,4.6431,4.6485,4.6216,4.5755,4.5457,4.4758,9.7171,31.217,5.3955416
1/1/2008 12:00,4.6347,4.6563,4.6611,4.6235,4.6507,4.6235,4.6665,4.6546,4.635,4.5847,4.5649,4.502,6.6042,30.852,2.72235912
1/1/2008 12:00,5.2247,5.2485,5.197,5.1259,5.1567,5.1109,5.1435,5.1058,5.0273,4.9381,4.8313,4.741,7.9946,40.832,1.63738664
1/1/2008 12:00,5.4547,5.5004,5.4807,5.397,5.4695,5.3696,5.3882,5.37,5.2945,5.197,5.0379,4.8698,11.06,31.426,5.4588128
1/1/2008 12:00,5.8592,5.8628,5.8222,5.7651,5.7935,5.7321,5.7068,5.55,5.4219,5.2911,5.1806,4.9381,10.485,158.44,0.7309624
1/1/2008 12:00,5.8362,5.8707,5.8785,5.8271,5.8547,5.8015,5.7947,5.5842,5.525,5.3731,5.24,5.0527,7.4786,32.774,2.00569704
1/1/2008 12:00,5.9019,5.9346,5.9331,5.8769,5.9147,5.8746,5.875,5.7374,5.6003,5.4357,5.2773,5.058,5.1409,60.237,0.006862096
1/1/2008 12:00,5.9124,5.9422,5.9346,5.8778,5.9441,5.8585,5.8244,5.7564,5.6209,5.4498,5.326,5.0939,7.1063,93.941,0.187437072
1/1/2008 12:00,5.8473,5.8861,5.899,5.8179,5.8403,5.7936,5.8204,5.7946,5.7103,5.4801,5.3237,5.149,4.9183,122.11,1.12751336
1/1/2008 12:00,5.4295,5.4514,5.4695,5.4306,5.4464,5.4301,5.4672,5.4387,5.4114,5.355,5.2991,5.2435,-0.77189,196.93,0.157936232
1/1/2008 12:00,5.0822,5.1363,5.157,5.1141,5.1341,5.1079,5.1437,5.1284,5.1213,5.0817,5.0451,5.024,0.80978,285.98,0.140065976
1/1/2008 12:00,4.8337,4.8691,4.9128,4.8723,4.8867,4.8655,4.9043,4.8908,4.8791,4.8449,4.8095,4.8218,0.65355,255.95,0.257215432
1/1/2008 12:00,4.5424,4.5537,4.6013,4.5654,4.5814,4.5607,4.5832,4.5689,4.554,4.5247,4.4916,4.5099,-2.6333,127.76,0.080158952
1/1/2008 12:00,4.3219,4.3536,4.4192,4.3879,4.4172,4.3882,4.4255,4.4029,4.3861,4.3478,4.3319,4.3528,-2.8934,43.006,0.56290792
1/1/2009 12:00,3.9162,3.9573,4.2002,4.1569,4.1706,4.1471,4.1868,4.1694,4.1631,4.1322,4.1053,4.1381,-3.0687,233.27,0.0549122
1/1/2009 12:00,4.0322,4.0932,4.1348,4.1449,4.2725,4.1964,4.2309,4.209,4.1866,4.1627,4.139,4.1347,3.9521,110.64,0.345146968
1/1/2009 12:00,4.034,4.0778,4.1283,4.1492,4.2364,4.1456,4.1769,4.1501,4.1329,4.1104,4.0552,4.0339,0.67254,59.834,0.03335884
1/1/2009 12:00,3.9598,3.9871,4.042,4.0016,4.1534,4.1171,4.1491,4.1258,4.0546,4.0814,4.0437,4.0042,0.43437,96.278,0.000169752
1/1/2009 12:00,4.0575,4.0934,4.0869,4.1803,4.2108,4.1859,4.1918,4.156,4.1513,4.04,4.0184,3.994,3.161,184.29,1.97910256
1/1/2009 12:00,4.0216,4.0355,4.0757,4.0614,4.1622,4.15,4.1477,4.1277,4.0933,4.0321,4.0093,4.0308,-2.9677,221.14,0.095873872
1/1/2009 12:00,4.05,4.1324,4.1741,4.1144,4.1811,4.1413,4.156,4.1246,4.0451,4.0465,4.041,4.1493,1.0091,80.45,0.116748224
1/1/2009 12:00,3.9484,4.071,4.1277,4.1141,4.2012,4.1171,4.1691,4.1351,4.0839,4.0818,4.0254,4.0435,2.1848,72.51,0.08248404
1/1/2009 12:00,4.1677,4.2109,4.1925,4.1554,4.2305,4.1242,4.1755,4.1466,4.0947,4.0722,4.0614,4.0888,2.5432,49.416,1.88337272
1/1/2009 12:00,4.1695,4.1803,4.2214,4.1696,4.1993,4.0794,4.1838,4.126,4.1088,4.0613,4.0328,4.2153,0.22939,19.776,1.30024888
1/1/2009 12:00,4.1291,4.1714,4.145,4.0931,4.232,4.0813,4.1476,4.1577,4.1511,4.1479,4.1192,4.226,8.9031,10.575,6.6697104
1/1/2009 12:00,4.973,5.003,4.9313,4.8119,4.9316,4.725,4.7207,4.6627,4.5211,4.3276,4.2605,4.2225,9.279,46.875,3.0100116
1/1/2009 12:00,4.9936,5.0141,5.0243,5.002,5.0312,4.8049,4.8268,4.7499,4.705,4.5788,4.4373,4.2819,5.1969,42.187,0.102509632
1/1/2009 12:00,4.894,4.926,4.8758,4.8371,4.9166,4.8354,4.808,4.7324,4.5558,4.4391,4.3191,4.2586,3.902,74.13,0.94644456
1/1/2009 12:00,5.0612,5.105,5.0457,5.0122,5.1582,4.9264,4.8154,4.7148,4.6043,4.5226,4.4497,4.3383,8.2816,28.494,3.04329328
1/1/2009 12:00,5.0313,5.0752,5.022,4.9715,5.0987,4.9464,4.9803,4.9566,4.7535,4.6221,4.512,4.3442,7.5153,54.26,1.83491624
1/1/2009 12:00,5.0954,5.149,5.0831,5.0656,5.1543,5.0525,5.1002,5.0876,5.0216,4.9901,4.7163,4.318,7.0881,177.02,3.0938588
1/1/2009 12:00,5.0024,5.0504,5.0392,5.0048,5.0474,4.9933,5.0357,5.0299,4.9676,4.9543,4.9041,4.8637,5.4482,147.29,4.41411784
1/1/2009 12:00,4.8858,4.9357,4.9282,4.8971,4.9771,4.8917,4.9516,4.9485,4.8906,4.8899,4.8565,4.8266,3.3298,73.837,1.74052384
1/1/2009 12:00,4.7489,4.7931,4.7776,4.7326,4.7813,4.7141,4.7608,4.7637,4.7054,4.7045,4.674,4.6575,5.6614,118.5,4.44395304
1/1/2009 12:00,4.6977,4.7446,4.7415,4.7054,4.7816,4.6953,4.7522,4.7421,4.678,4.6673,4.6365,4.6304,3.8733,110.13,1.8564696
1/1/2009 12:00,4.5719,4.7089,4.6513,4.6412,4.6799,4.6297,4.7013,4.7034,4.6151,4.6045,4.5652,4.4993,7.7401,241.46,3.74179704
1/1/2009 12:00,4.6017,4.6462,4.6382,4.6019,4.6256,4.5793,4.633,4.6359,4.5735,4.4915,4.4159,4.2921,4.0158,161.07,2.86484792
1/1/2009 12:00,4.4661,4.5219,4.5181,4.4614,4.4962,4.4506,4.524,4.549,4.4841,4.4715,4.42,4.4005,5.831,138.14,2.27061304
1/1/2009 12:00,4.3269,4.3873,4.3733,4.313,4.3616,4.2684,4.3343,4.3133,4.2764,4.3069,4.3107,4.2561,6.5935,107.5,3.33351776
1/1/2009 12:00,4.3444,4.3917,4.3392,4.2977,4.3614,4.2816,4.3448,4.3261,4.3017,4.2965,4.2777,4.2634,5.4181,83.868,0.338392896
1/1/2009 12:00,4.3348,4.4068,4.3696,4.3215,4.4022,4.3046,4.3779,4.3819,4.3337,4.3203,4.2852,4.2786,4.1977,68.8,0.018888768
1/1/2009 12:00,4.5092,4.6149,4.4625,4.4023,4.4693,4.331,4.4139,4.4097,4.3566,4.4048,4.3505,4.3239,4.4466,108.05,0.29238496
1/1/2009 12:00,4.6431,4.7478,4.6805,4.5879,4.6417,4.4924,4.5177,4.4633,4.4951,4.4612,4.4048,4.3743,7.0175,61.531,1.98954488
1/1/2009 12:00,4.4096,4.4995,4.498,4.4708,4.5196,4.4373,4.5336,4.4397,4.4776,4.4594,4.4524,4.4187,3.929,10.2,0.53065504
1/1/2009 12:00,4.3535,4.4467,4.4318,4.4074,4.4407,4.3849,4.4589,4.4033,4.3104,4.3183,4.2971,4.2771,6.3589,105.7,0
1/1/2009 12:00,4.1314,4.219,4.1884,4.1535,4.1797,4.1435,4.227,4.2016,4.1292,4.1342,4.1187,4.0887,3.2083,77.698,1.72961856
1/1/2009 12:00,3.7512,3.8026,3.7997,3.7694,3.7891,3.7621,3.8239,3.8067,3.7407,3.7405,3.7191,3.7183,1.0848,162.5,5.2890608
1/1/2009 12:00,3.6553,3.7068,3.7082,3.68,3.6976,3.6614,3.7275,3.7048,3.6551,3.6421,3.6265,3.6183,1.1456,278.92,1.94474064
1/1/2009 12:00,3.1363,3.3097,3.6078,3.632,3.6719,3.656,3.7291,3.7079,3.6804,3.6551,3.641,3.6064,1.4457,59.917,0.503875376
1/1/2009 12:00,3.2989,3.4395,3.5793,3.6358,3.6968,3.6948,3.7586,3.7372,3.697,3.6594,3.6453,3.6523,1.0139,126.41,0.20797192
1/1/2009 12:00,3.5707,3.6632,3.7419,3.7395,3.7408,3.7094,3.7554,3.6699,3.612,3.6235,3.6033,3.6214,3.1061,295.48,1.2970596
1/1/2009 12:00,3.6097,3.6592,3.6771,3.634,3.6265,3.6611,3.7109,3.671,3.639,3.6391,3.5854,3.6781,3.4007,87.755,1.3557012
1/1/2009 12:00,3.6997,3.7375,3.7545,3.7153,3.719,3.6974,3.7357,3.6791,3.6705,3.6173,3.619,3.7124,-0.63331,155.49,0
1/1/2009 12:00,3.661,3.75,3.7499,3.7084,3.727,3.6795,3.7106,3.6825,3.6713,3.6386,3.6295,3.7018,0.78325,54.584,0.006975264
1/1/2009 12:00,3.7678,3.8378,3.8075,3.7527,3.7217,3.6677,3.705,3.6909,3.6924,3.6109,3.62,3.6291,4.1667,345.31,0.90873904
1/1/2009 12:00,3.8666,3.907,3.9103,3.8189,3.7609,3.7126,3.765,3.7184,3.7066,3.6807,3.6754,3.6629,3.6012,255.54,2.75970456
1/1/2009 12:00,4.0618,4.0977,4.0436,3.97,3.7928,3.67,3.7116,3.6907,3.7117,3.6823,3.6826,3.7015,1.1498,78.782,1.02309016
1/1/2009 12:00,4.0526,4.1052,3.9663,3.8592,3.8506,3.7642,3.8183,3.7099,3.6879,3.683,3.6874,3.7039,4.243,181.51,0.027006
1/1/2009 12:00,4.0652,4.1323,4.0466,3.9646,3.8564,3.6626,3.7298,3.7183,3.6963,3.6834,3.7028,3.6752,4.0064,124.35,0.4702902
1/1/2009 12:00,4.0873,4.206,4.0916,3.9383,3.8996,3.689,3.7695,3.7235,3.7405,3.7032,3.7327,3.6871,9.0446,136.02,2.31366832
1/1/2009 12:00,4.0043,4.1185,4.0396,3.8487,3.8189,3.6878,3.7659,3.7108,3.7152,3.721,3.7277,3.7015,9.0692,77.908,2.736608
1/1/2009 12:00,4.0339,4.1435,4.0088,3.9641,4.0251,3.9192,4.0132,3.9105,3.8894,3.8099,3.7714,3.7719,9.3502,92.65,0.8094084
1/1/2009 12:00,4.5242,4.5755,4.3353,4.2071,4.1857,3.9606,4.0204,3.9334,3.9271,3.8709,3.8442,3.7733,7.7004,81.705,0.39966308
1/1/2009 12:00,4.7105,4.7808,4.352,4.1688,4.1151,4.0544,4.1661,4.0287,3.9628,3.8873,3.8489,3.8005,6.7684,165.12,0.428423184
1/1/2009 12:00,4.3403,4.3953,4.2777,4.1777,4.1154,4.0441,4.0611,4.021,4.0174,3.9637,3.9568,3.9511,2.7174,189.75,0.79917184
1/1/2009 12:00,4.6951,4.7845,4.5221,4.129,4.147,4.0323,4.1433,4.0748,4.0561,3.9883,4.0027,3.944,8.8285,353.45,2.10410176
1/1/2009 12:00,4.3557,4.4944,4.4302,4.3826,4.3541,4.2259,4.3314,4.2907,4.2404,4.1287,4.1057,4.0513,9.4302,111.04,3.15332344
1/1/2009 12:00,4.8305,4.9514,4.7062,4.6049,4.6229,4.5034,4.5156,4.4981,4.3878,4.2654,4.2383,4.2018,10.352,208.92,0.002268504
1/1/2009 12:00,5.509,5.4218,5.1075,4.8759,4.8084,4.6018,4.6095,4.5309,4.4153,4.2252,4.1582,4.1027,7.617,76.46,1.19320224
1/1/2009 12:00,4.7882,4.8818,4.8411,4.7691,4.7129,4.5351,4.5533,4.4926,4.3751,4.3214,4.295,4.1469,8.3998,109.57,3.57245656
1/1/2009 12:00,4.9248,5.0143,4.9612,4.917,4.8908,4.7803,4.8122,4.7634,4.7242,4.6392,4.6395,4.5891,7.9521,66.178,4.7175624
1/1/2009 12:00,5.2769,5.3297,5.195,5.0965,5.1191,5.0597,5.1042,5.0298,4.934,4.8024,4.6716,4.5544,9.5111,96.13,1.15518808
1/1/2009 12:00,5.3139,5.3844,5.3363,5.2718,5.2448,5.1588,5.1534,5.1075,5.022,4.914,4.8121,4.6776,7.7456,84.979,2.08445168
1/1/2009 12:00,5.5919,5.6579,5.4637,5.3878,5.3973,5.3248,5.367,5.2867,5.2764,5.018,4.9029,4.755,7.4808,410.25,2.50368768
1/1/2009 12:00,5.5548,5.6298,5.5799,5.5161,5.4933,5.3878,5.4225,5.3309,5.2438,5.0797,4.982,4.9077,7.8419,227.21,4.4734796
1/1/2009 12:00,5.5679,5.6245,5.5655,5.477,5.4642,5.4009,5.4594,5.4201,5.3367,5.2126,5.1509,5.0179,6.6687,140.33,3.04221304
1/1/2009 12:00,5.5708,5.6111,5.4709,5.392,5.4135,5.3729,5.4257,5.3935,5.3963,5.3204,5.2306,5.1498,3.6809,221.36,1.6288476
1/1/2009 12:00,5.4796,5.3857,5.3203,5.2811,5.2905,5.2531,5.2822,5.2476,5.2355,5.1657,5.1351,5.1249,2.8525,427.41,0.472903352
1/1/2009 12:00,5.2861,5.3264,5.1534,5.1139,5.1323,5.0782,5.1439,5.1081,5.0947,5.0238,5.0253,5.0109,3.0363,222.58,0.64310288
1/1/2009 12:00,5.3176,5.4007,5.3355,5.2853,5.3088,5.2256,5.2384,5.1286,5.0845,5.0255,5.0022,4.9742,8.1733,205.42,3.4050708
1/1/2009 12:00,5.2731,5.3524,5.3252,5.296,5.3179,5.2727,5.33,5.3083,5.3052,5.2688,5.2437,5.233,5.0376,173.23,5.8044896
1/1/2009 12:00,5.2722,5.3349,5.3088,5.2603,5.2732,5.2234,5.2914,5.2643,5.2654,5.2189,5.2067,5.1873,6.7228,369.2,4.38819208
1/1/2009 12:00,5.6108,5.6152,5.4757,5.4028,5.3945,5.3367,5.3584,5.3271,5.3338,5.2837,5.1949,5.2198,8.7732,534.96,2.0889784
1/1/2009 12:00,5.6658,5.7066,5.5211,5.42,5.3748,5.2888,5.3818,5.3537,5.3342,5.3045,5.2645,5.2292,4.93,119.13,0.82144536
1/1/2009 12:00,5.6158,5.707,5.6415,5.5749,5.6025,5.5146,5.6067,5.5695,5.5089,5.4573,5.3212,5.2281,9.7731,209.96,0.015092496
1/1/2009 12:00,5.8844,5.8769,5.7294,5.6826,5.7075,5.6532,5.7284,5.6837,5.6607,5.5779,5.411,5.3202,5.9481,71.774,0.266289448
1/1/2009 12:00,5.7618,5.8392,5.8176,5.7833,5.8135,5.7584,5.8209,5.7853,5.7767,5.7297,5.6708,5.6295,8.9367,121.36,4.27805904
1/1/2009 12:00,6.2739,6.3315,6.0489,5.8909,5.9002,5.8628,5.8782,5.8344,5.8291,5.7363,5.6358,5.5206,10.928,412.78,0.026265264
1/1/2009 12:00,6.3437,6.4015,6.346,6.2365,6.1359,6.0053,5.974,5.8753,5.8265,5.7335,5.6588,5.6453,9.4936,444.17,4.10532352
1/1/2009 12:00,7.088,7.0886,6.8778,6.7211,6.6845,6.5324,6.4238,6.2179,6.1313,5.9356,5.8568,5.782,10.839,431.99,0.01100816
1/1/2009 12:00,7.9058,7.6919,7.0382,6.7254,6.5413,6.3848,6.2673,6.141,6.0108,5.9151,5.8351,5.808,8.5596,430.59,0.74804048
1/1/2009 12:00,8.2754,8.2008,7.3801,7.035,6.6131,6.4497,6.275,6.1511,6.0654,5.9742,5.9099,5.8919,12.717,531.83,0.023827008
1/1/2009 12:00,8.0145,8.03,7.6174,6.885,6.5797,6.3167,6.2501,6.114,6.0642,6.0277,5.9584,5.901,5.4936,259.79,0.78903816
1/1/2009 12:00,8.3195,8.0455,7.5878,7.1578,6.7557,6.4652,6.2878,6.1033,6.0512,5.9925,5.9341,5.9372,10.766,539.25,1.5208236
1/1/2009 12:00,7.751,7.759,7.6256,6.7797,6.4551,6.2497,6.2103,6.1427,6.1012,5.9903,5.9238,5.863,11.308,333.35,0.053384432
1/1/2009 12:00,7.1974,7.2228,7.2492,7.1926,7.1648,7.0099,6.8409,6.705,6.6025,6.3418,6.1656,6.0544,8.4815,354.75,2.62302848
1/1/2009 12:00,7.5424,7.539,7.4129,7.1988,7.1611,7.1263,7.1223,7.0044,6.7014,6.4493,6.2325,6.0426,8.127,538.12,3.33063712
1/1/2009 12:00,7.2869,7.2962,7.2993,7.1895,7.1738,7.1153,7.0823,7.0117,6.9902,6.8097,6.484,6.3195,10.547,543.02,4.23289472
1/1/2009 12:00,7.3185,7.3358,7.3618,7.3136,7.3244,7.29,7.2971,7.231,7.1259,7.0089,6.7385,6.4249,8.0215,344.53,5.07825968
1/1/2009 12:00,7.1639,7.1841,7.2059,7.1636,7.1702,7.145,7.1735,7.148,7.1294,7.0853,6.9724,6.8338,6.3641,161.71,5.02013248
1/1/2009 12:00,7.0112,7.0284,7.0436,6.9671,6.982,6.9699,7.0028,6.9927,6.9935,6.9606,6.9303,6.9303,6.9108,250.45,4.34544544
1/1/2009 12:00,7.4181,7.3839,7.0196,6.9226,6.9274,6.9021,6.9235,6.9058,6.8962,6.8345,6.778,6.755,6.0148,616.98,3.02832424
1/1/2009 12:00,7.417,7.4254,7.3926,7.1745,7.0309,6.9685,6.9496,6.8956,6.8643,6.7987,6.7566,6.7561,10.131,270.68,2.62230832
1/1/2009 12:00,7.7651,7.7666,7.644,7.441,7.316,7.1661,7.101,7.0298,6.9701,6.9165,6.8632,6.8151,10.712,260.32,2.40883232
1/1/2009 12:00,8.4655,8.2766,8.1476,7.8557,7.4304,7.2469,7.1356,7.0329,6.9588,6.8636,6.8034,6.8016,12.469,303.55,0.358418488
1/1/2009 12:00,9.8063,8.9615,8.2949,7.9258,7.5885,7.289,7.1151,7.0014,6.9457,6.8754,6.8204,6.8249,13.832,653.21,1.4709268
1/1/2009 12:00,9.8265,9.6927,8.8314,8.205,7.8189,7.4887,7.2555,7.0619,6.9836,6.9312,6.8858,6.8347,5.9255,297.11,1.07478736
1/1/2009 12:00,8.2742,8.2883,8.2596,7.9312,7.5315,7.2372,7.0783,6.9892,6.9744,6.93,6.8774,6.8516,8.8024,230.87,5.01915512
1/1/2009 12:00,9.3539,9.2624,8.9907,8.5052,8.0408,7.4921,7.312,7.0999,6.9784,6.9114,6.8598,6.858,10.204,625.1,2.5403644
1/1/2009 12:00,9.3965,9.3984,9.2691,8.7904,8.2307,7.8034,7.4048,7.0744,6.9743,6.9145,6.8585,6.848,11.555,249.93,2.22318536
1/1/2009 12:00,9.1546,9.1534,9.0368,8.4472,7.6764,7.265,7.1032,6.9955,6.9672,6.9136,6.8684,6.854,9.5395,495.21,5.7113832
1/1/2009 12:00,8.5919,8.6031,8.6085,8.4939,8.396,8.1691,7.9689,7.6031,7.4926,7.3431,7.0561,6.9799,8.7724,330.35,6.7057184
1/1/2009 12:00,8.8676,8.8783,8.8754,8.7678,8.6181,8.5206,8.4311,8.1674,7.7067,7.3048,7.0739,6.95,13.133,303.75,3.22513368
1/1/2009 12:00,9.0869,9.1065,9.0107,8.7959,8.6322,8.5359,8.3524,8.0561,7.7858,7.3786,7.1377,6.9623,8.9975,60.706,2.10579928
1/1/2009 12:00,9.5904,9.5744,9.2057,8.9228,8.6917,8.537,8.3799,8.1553,7.734,7.3096,7.1412,6.9889,10.554,687.81,3.02451768
1/1/2009 12:00,10.752,9.989,9.4747,9.3085,8.9866,8.6867,8.4941,8.0289,7.6398,7.3248,7.1691,7.0538,11.944,731.23,1.932858
1/1/2009 12:00,10.917,10.824,10.108,9.4486,8.9301,8.6276,8.3806,7.9834,7.5732,7.3741,7.2636,7.1368,13.341,736.49,3.27461896
1/1/2009 12:00,11.072,11.081,9.916,9.331,8.8607,8.5427,8.2568,7.7769,7.6086,7.4253,7.2858,7.1535,10.766,123.89,0.95765848
1/1/2009 12:00,11.332,11.306,11.014,9.7016,9.0421,8.7158,8.4386,8.0257,7.6271,7.403,7.2725,7.1805,15.463,660.01,2.60065208
1/1/2009 12:00,11.21,11.205,11.138,10.964,10.863,8.7527,8.3977,8.0957,7.7846,7.5071,7.3635,7.2393,15.082,688.27,4.665608
1/1/2009 12:00,11.092,11.093,11.112,11.054,11.036,10.492,9.0459,8.1593,7.7741,7.5673,7.4428,7.3919,12.533,610.4,4.85814792
1/1/2009 12:00,11.61,11.507,11.289,10.866,10.428,9.1547,8.3891,7.951,7.7143,7.6024,7.5264,7.4078,11.588,745.08,2.43023136
1/1/2009 12:00,12.666,12.368,11.561,11.12,10.591,9.2748,8.4192,7.9368,7.719,7.5884,7.4908,7.4286,11.809,752.67,1.41362264
1/1/2009 12:00,13.443,12.984,11.983,11.07,10.389,9.2094,8.4794,7.9672,7.7263,7.6076,7.5337,7.4745,14.999,721.41,1.74885712
1/1/2009 12:00,12.279,12.283,11.562,10.963,10.593,9.4253,8.3869,7.9782,7.7647,7.6324,7.5529,7.5193,9.7545,32.607,2.23270176
1/1/2009 12:00,12.137,12.089,11.768,11.524,10.761,9.1781,8.4076,7.871,7.7214,7.6157,7.5458,7.5623,12.251,568.47,1.88177808
1/1/2009 12:00,12.087,12.099,12.084,11.607,10.703,9.2327,8.555,8.0646,7.7515,7.655,7.5922,7.5382,9.8246,89.574,0.409081744
1/1/2009 12:00,12.23,12.198,11.979,11.42,10.323,9.3234,8.3952,7.8884,7.7128,7.6179,7.5692,7.5538,14.648,380.49,2.87081496
1/1/2009 12:00,12.563,12.562,12.547,12.392,10.885,8.7601,8.2929,7.8602,7.7148,7.6235,7.5733,7.5472,15.071,270.32,2.58630032
1/1/2009 12:00,12.627,12.557,12.2,11.708,10.568,9.2491,8.5002,7.9813,7.768,7.6691,7.5991,7.5961,11.401,475.74,3.44797176
1/1/2009 12:00,12.538,12.535,12.414,11.878,10.84,9.3577,8.5485,8.0486,7.7678,7.6867,7.6182,7.6023,8.424,302.98,2.23779432
1/1/2009 12:00,12.339,12.355,12.244,12.123,11.332,9.4822,8.6543,8.1498,7.8029,7.7094,7.6475,7.6348,8.7214,133.81,0.78929536
1/1/2009 12:00,12.351,12.351,12.176,11.806,11.046,9.1757,8.5161,8.0082,7.7888,7.6762,7.6107,7.5926,11.705,153,2.57462344
1/1/2009 12:00,12.24,12.238,12.205,11.952,11.139,9.4836,8.5999,8.1542,7.8352,7.6925,7.6363,7.6317,12.566,320.61,2.37940864
1/1/2009 12:00,12.461,12.472,12.212,11.805,11.217,9.8293,8.6421,8.0455,7.7978,7.6853,7.6207,7.6171,10.83,122.78,1.8124884
1/1/2009 12:00,12.426,12.402,12.098,11.575,11.141,9.7254,8.651,8.0198,7.791,7.7011,7.633,7.6314,11.719,680.42,1.71027712
1/1/2009 12:00,12.708,12.711,12.626,12.057,11.246,10.05,9.1051,8.1808,7.8504,7.7197,7.6567,7.6274,10.495,616.13,3.45311576
1/1/2009 12:00,12.406,12.419,12.442,12.148,11.084,10.007,8.402,7.9908,7.8341,7.7344,7.6638,7.651,8.7032,86.986,3.33969056
1/1/2009 12:00,11.891,11.903,11.928,11.86,11.554,9.7099,9.099,8.3164,7.8768,7.7561,7.699,7.6675,11.245,137.98,4.14050848
1/1/2009 12:00,11.653,11.661,11.439,11.277,11.2,11,10.023,9.0397,8.0527,7.8126,7.7353,7.6779,11.189,142.22,3.53305352
1/1/2009 12:00,11.103,11.104,11.077,11.008,10.988,10.716,10.464,9.8241,8.2132,7.8868,7.7677,7.6966,10.396,762.21,4.92990672
1/1/2009 12:00,10.732,10.738,10.759,10.718,10.716,10.581,10.409,9.9676,8.8489,7.959,7.7945,7.7295,9.4853,323.26,5.60696
1/1/2009 12:00,10.754,10.761,10.786,10.73,10.661,10.431,10.296,9.9139,9.1624,7.9084,7.7655,7.7166,10.699,242.99,5.7880288
1/1/2009 12:00,11.461,11.022,10.833,10.751,10.732,10.708,10.701,10.379,9.8659,8.0862,7.81,7.7267,10.565,669.19,1.91156184
1/1/2009 12:00,11.522,11.52,11.474,11.384,11.287,11.126,10.96,10.334,9.7678,8.5109,7.9353,7.7292,11.974,820.16,4.65202784
1/1/2009 12:00,11.893,11.894,11.833,11.578,11.525,11.437,11.348,10.615,9.3158,8.1793,7.9278,7.742,11.831,854.94,5.398628
1/1/2009 12:00,11.901,11.904,11.902,11.786,11.746,11.678,11.542,10.967,8.8585,8.1719,7.9825,7.8589,14.734,409.49,5.09790976
1/1/2009 12:00,11.818,11.811,11.783,11.664,11.597,11.51,11.354,10.708,9.5957,8.4249,8.0753,7.8265,13.725,615.7,4.19241144
1/1/2009 12:00,11.826,11.836,11.858,11.817,11.785,11.699,11.283,10.423,9.3091,8.4006,8.144,7.9057,10.497,89.276,1.9616644
1/1/2009 12:00,12.18,12.056,11.746,11.639,11.605,11.511,11.184,10.656,9.4869,8.3851,8.1428,7.9715,12.886,488.54,2.82349016
1/1/2009 12:00,12.459,12.438,12.309,11.918,11.749,11.52,11.243,10.759,9.244,8.3401,8.1325,7.952,12.503,361.55,2.8518336
