,Date_GMT,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature,Water_temperature
,depth,0.5m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,12m
5039,29/07/2011 22:00,20.406,19.5,17.979,16.363,15.241,13.182,11.227,9.2588,8.5194,8.2885,8.1793,8.1225
5040,29/07/2011 23:00,20.191,19.637,18.318,16.443,15.181,13.012,11.079,9.4347,8.4575,8.2961,8.2138,8.124
5041,30/07/2011 00:00,19.942,19.782,18.539,16.393,15.018,13.029,10.931,9.4734,8.525,8.302,8.2312,8.1012
5042,30/07/2011 01:00,19.736,19.701,18.383,16.313,14.956,12.864,11.047,9.8845,8.7772,8.3209,8.2286,8.1203
5043,30/07/2011 02:00,19.579,19.578,18.366,16.243,14.995,12.822,11.365,10.008,8.7221,8.3175,8.2296,8.142
5044,30/07/2011 03:00,19.446,19.449,18.355,16.17,15.17,12.801,11.345,9.7567,8.522,8.3127,8.2379,8.1348
5045,30/07/2011 04:00,19.316,19.324,18.276,16.393,15.32,12.669,11.168,9.5643,8.5468,8.3214,8.2089,8.156
5046,30/07/2011 05:00,19.166,19.167,18.025,16.563,15.283,12.858,11.146,9.3428,8.5323,8.3146,8.219,8.158
5047,30/07/2011 06:00,19.051,19.062,17.903,16.511,15.258,12.983,11.325,9.3519,8.4969,8.315,8.2156,8.1495
5048,30/07/2011 07:00,19.055,19.056,18.09,16.508,15.081,12.971,11.341,9.6484,8.5393,8.3203,8.2089,8.1137
5049,30/07/2011 08:00,19.133,19.082,18.275,16.592,14.993,12.843,11.286,9.6756,8.5409,8.3139,8.1942,8.1212
5050,30/07/2011 09:00,19.349,19.119,18.64,16.672,14.788,12.902,11.3,9.5864,8.4425,8.2898,8.1835,8.1403
5051,30/07/2011 10:00,19.616,19.185,18.62,16.463,14.726,12.918,11.354,9.5547,8.439,8.2849,8.1804,8.1054
5052,30/07/2011 11:00,20.002,19.579,18.494,16.446,14.946,13.108,11.4,9.5959,8.5736,8.2955,8.203,8.1031
5053,30/07/2011 12:00,20.328,19.832,18.507,16.238,14.825,13.01,10.949,9.4298,8.5809,8.3027,8.1803,8.1043
5054,30/07/2011 13:00,20.439,20.012,17.773,16.235,15.174,13.225,10.947,9.4061,8.4909,8.2718,8.162,8.0934
5055,30/07/2011 14:00,20.715,19.902,17.632,16.358,15.111,13.27,11.034,9.6027,8.5792,8.2829,8.1683,8.0769
5056,30/07/2011 15:00,20.57,19.604,17.644,16.638,15.457,13.049,10.923,9.5819,8.5461,8.2754,8.1627,8.0865
5057,30/07/2011 16:00,20.379,19.739,18.149,16.956,15.504,12.738,10.813,9.5746,8.623,8.2793,8.1864,8.1056
5058,30/07/2011 17:00,20.898,19.997,18.494,16.827,14.444,12.185,10.842,9.7764,8.6211,8.2771,8.1718,8.1002
5059,30/07/2011 18:00,20.643,19.794,18.478,16.667,14.796,12.948,11.636,10.118,8.8126,8.3119,8.2091,8.0871
5060,30/07/2011 19:00,20.502,19.593,18.518,16.363,14.707,12.993,11.634,10.15,8.8304,8.2976,8.2161,8.121
5061,30/07/2011 20:00,21.193,19.886,18.873,16.425,15.147,13.238,11.24,9.2224,8.4255,8.3011,8.2343,8.15
5062,30/07/2011 21:00,20.985,20.293,18.859,16.312,15.04,12.843,10.831,9.0675,8.4234,8.3178,8.2506,8.1478
5063,30/07/2011 22:00,20.874,20.225,18.556,16.381,15.048,13.266,11.362,9.2317,8.4808,8.3073,8.2319,8.0797
5064,30/07/2011 23:00,20.842,20.264,17.696,16.209,14.986,13.2,11.529,9.6082,8.4853,8.3154,8.2418,8.1143
5065,31/07/2011 00:00,20.822,20.372,17.908,16.534,15.493,12.861,11.06,9.6036,8.5554,8.3302,8.2564,8.1476
5066,31/07/2011 01:00,20.692,20.447,18.197,16.844,15.107,12.501,10.921,9.6637,8.674,8.3475,8.2539,8.1503
5067,31/07/2011 02:00,20.541,20.311,18.286,16.86,15.191,12.743,11.314,9.6758,8.5936,8.3662,8.2406,8.1317
5068,31/07/2011 03:00,20.423,20.044,18.108,16.729,15.169,12.504,11.341,9.8773,8.7329,8.3715,8.2468,8.1448
5069,31/07/2011 04:00,20.301,19.955,18.293,16.83,15.121,12.698,11.378,10.064,8.7262,8.3705,8.2251,8.1432
5070,31/07/2011 05:00,20.196,19.987,18.585,16.741,14.942,12.987,11.264,9.3785,8.5068,8.3392,8.222,8.1536
5071,31/07/2011 06:00,20.115,20.067,18.591,16.631,14.778,13.1,11.244,9.2629,8.5038,8.3023,8.2357,8.1629
5072,31/07/2011 07:00,20.068,20.009,18.412,16.374,14.898,13.264,11.162,9.4295,8.5416,8.3049,8.2277,8.139
5073,31/07/2011 08:00,20.066,20.045,18.44,16.245,15.076,13.409,11.313,9.4553,8.4657,8.3142,8.2222,8.1282
5074,31/07/2011 09:00,20.083,20.069,18.695,16.121,14.91,13.13,10.981,9.361,8.521,8.3203,8.2548,8.1408
5075,31/07/2011 10:00,20.102,19.871,18.475,16.428,15.192,13.146,10.951,9.5175,8.5334,8.3181,8.2208,8.1145
5076,31/07/2011 11:00,20.121,19.764,18.201,16.466,15.011,12.804,11.077,9.7719,8.7297,8.3459,8.2353,8.1041
5077,31/07/2011 12:00,20.149,19.803,18.274,16.57,15.399,12.652,11.056,9.7001,8.6525,8.3451,8.2167,8.116
5078,31/07/2011 13:00,20.167,19.728,18.306,16.669,15.183,12.497,11.079,9.8202,8.7209,8.3433,8.2264,8.1225
5079,31/07/2011 14:00,20.194,19.696,18.363,16.884,15.452,12.758,11.225,9.9488,8.6098,8.3187,8.212,8.123
5080,31/07/2011 15:00,20.355,19.793,18.572,16.746,14.964,12.578,11.214,9.6352,8.5305,8.2997,8.2128,8.1296
5081,31/07/2011 16:00,20.432,19.959,18.711,16.728,15.082,13.021,11.26,9.4587,8.5424,8.3106,8.211,8.1333
5082,31/07/2011 17:00,20.475,20.206,19.001,16.457,14.717,13.031,11.542,9.3242,8.5333,8.3107,8.2035,8.1348
5083,31/07/2011 18:00,20.45,20.35,18.855,16.408,14.862,13.215,11.346,9.2959,8.4879,8.3032,8.1947,8.1213
5084,31/07/2011 19:00,20.455,20.363,19.21,16.313,14.934,13.242,11.275,9.3298,8.4721,8.3163,8.186,8.1223
5085,31/07/2011 20:00,20.393,20.403,19.357,16.305,15.025,13.216,11.019,9.3072,8.4652,8.3176,8.1889,8.0989
5086,31/07/2011 21:00,20.381,20.38,19.391,16.395,15.109,12.913,11.043,9.4351,8.528,8.3276,8.2344,8.0941
5087,31/07/2011 22:00,20.348,20.352,19.094,16.387,15.054,13.023,11.153,9.7117,8.6275,8.3487,8.2477,8.1212
5088,31/07/2011 23:00,20.301,20.31,18.739,16.51,15.239,12.921,10.894,9.8507,8.8599,8.3645,8.2432,8.1467
5089,01/08/2011 00:00,20.257,20.267,18.749,16.662,15.434,12.525,11.02,9.7223,8.6716,8.3446,8.2014,8.145
5090,01/08/2011 01:00,20.217,20.218,18.618,16.742,15.44,12.473,11.089,9.8262,8.6075,8.313,8.2153,8.1572
5091,01/08/2011 02:00,20.171,20.181,18.468,16.759,15.15,12.6,11.228,9.6289,8.6404,8.3214,8.1907,8.1403
5092,01/08/2011 03:00,20.143,20.152,18.537,16.754,14.966,12.88,11.349,9.7386,8.6814,8.3486,8.2031,8.1272
5093,01/08/2011 04:00,20.102,20.111,18.713,16.728,14.846,12.949,11.377,9.5219,8.5881,8.3172,8.2211,8.1211
5094,01/08/2011 05:00,20.074,20.082,18.869,16.734,14.821,13.089,11.338,9.2989,8.4461,8.2931,8.2126,8.1442
5095,01/08/2011 06:00,20.034,20.044,18.772,16.618,14.761,13.124,11.314,9.2247,8.47,8.311,8.2094,8.1409
5096,01/08/2011 07:00,20.017,20.026,18.61,16.427,14.934,13.245,11.353,9.5077,8.4762,8.3195,8.214,8.1145
5097,01/08/2011 08:00,19.988,20.001,18.672,16.384,15.02,13.16,11.163,9.4255,8.4984,8.3199,8.2122,8.1189
5098,01/08/2011 09:00,19.975,19.979,18.661,16.544,15.129,12.956,10.95,9.4688,8.5672,8.3401,8.1966,8.122
5099,01/08/2011 10:00,19.978,19.991,18.593,16.608,15.14,12.868,11.019,9.6571,8.6662,8.331,8.1914,8.0991
5100,01/08/2011 11:00,20.034,20.026,18.621,16.634,15.297,12.725,11.125,9.8122,8.7194,8.3353,8.1929,8.0991
5101,01/08/2011 12:00,20.138,20.05,18.787,16.633,15.233,12.516,11.046,9.8561,8.7022,8.3342,8.1928,8.1274
5102,01/08/2011 13:00,20.199,20.105,18.909,16.706,15.198,12.63,11.042,9.8145,8.6566,8.3198,8.1721,8.1261
5103,01/08/2011 14:00,20.221,20.143,18.982,16.496,15.055,12.762,11.211,9.7829,8.6123,8.2994,8.1756,8.1391
5104,01/08/2011 15:00,20.237,20.115,19.041,16.468,15.102,12.938,11.358,9.677,8.5582,8.2832,8.1983,8.1283
5105,01/08/2011 16:00,20.239,20.125,19.206,16.421,14.984,12.98,11.324,9.3503,8.5141,8.3056,8.2283,8.1397
5106,01/08/2011 17:00,20.237,20.221,19.343,16.332,15.07,13.153,11.271,9.2525,8.5028,8.3087,8.2302,8.1161
5107,01/08/2011 18:00,20.244,20.236,19.319,16.359,15.012,13.146,11.242,9.3956,8.494,8.3158,8.232,8.1033
5108,01/08/2011 19:00,20.243,20.251,18.934,16.567,15.055,13.08,11.34,9.4924,8.4982,8.2994,8.224,8.1043
5109,01/08/2011 20:00,20.204,20.21,18.591,16.61,15.07,13.002,11.223,9.5323,8.5284,8.2967,8.1942,8.1032
5110,01/08/2011 21:00,20.132,20.138,18.567,16.779,15.287,12.935,11.009,9.6193,8.612,8.3182,8.1934,8.1057
5111,01/08/2011 22:00,20.083,20.087,18.616,16.909,15.225,12.787,11.092,9.6765,8.7172,8.3447,8.194,8.1106
5112,01/08/2011 23:00,20.031,20.037,18.616,16.961,15.071,12.707,11.256,9.6747,8.6759,8.3232,8.1862,8.1265
5113,02/08/2011 00:00,19.987,19.99,18.676,16.916,14.977,12.84,11.222,9.7875,8.7041,8.3261,8.192,8.1386
5114,02/08/2011 01:00,19.938,19.941,18.762,16.778,14.909,13.01,11.163,9.7394,8.6805,8.3177,8.1874,8.1509
5115,02/08/2011 02:00,19.891,19.902,18.887,16.572,14.952,13.24,11.147,9.5985,8.5855,8.2902,8.2145,8.1414
5116,02/08/2011 03:00,19.848,19.858,18.946,16.381,14.987,13.221,11.2,9.4298,8.5588,8.2872,8.2261,8.1435
5117,02/08/2011 04:00,19.796,19.809,18.981,16.291,15.137,13.353,11.148,9.339,8.4883,8.289,8.2272,8.1482
5118,02/08/2011 05:00,19.76,19.765,19.011,16.32,15.127,13.194,11.115,9.5049,8.5315,8.304,8.2303,8.1475
5119,02/08/2011 06:00,19.72,19.728,18.959,16.457,15.167,13.151,11.11,9.6062,8.5851,8.3091,8.2374,8.1275
5120,02/08/2011 07:00,19.692,19.7,18.92,16.556,15.152,12.842,11.151,9.7361,8.6636,8.3181,8.2154,8.1201
5121,02/08/2011 08:00,19.658,19.666,18.867,16.534,15.143,12.81,11.228,9.8149,8.6734,8.3096,8.1881,8.1216
5122,02/08/2011 09:00,19.65,19.657,18.807,16.752,15.404,12.784,11.327,9.8392,8.6621,8.3081,8.1891,8.1305
5123,02/08/2011 10:00,19.725,19.698,18.748,16.767,15.235,12.607,11.21,9.7231,8.5918,8.2996,8.2289,8.1372
5124,02/08/2011 11:00,19.825,19.782,18.471,16.662,15.257,12.876,11.382,9.5748,8.5833,8.2863,8.2185,8.1292
5125,02/08/2011 12:00,20.058,19.761,18.394,16.74,15.206,13.07,11.546,9.5865,8.5871,8.2811,8.2113,8.119
5126,02/08/2011 13:00,20.232,19.803,18.611,16.791,15.259,13.012,11.31,9.3817,8.5305,8.2996,8.2098,8.1224
5127,02/08/2011 14:00,20.17,19.908,18.552,16.535,14.791,12.956,11.063,9.3533,8.4714,8.2793,8.2169,8.1224
5128,02/08/2011 15:00,20.009,19.901,18.493,16.747,15.156,13.473,11.633,9.7302,8.5588,8.2837,8.2121,8.1043
5129,02/08/2011 16:00,20.011,19.921,18.539,16.849,14.872,13.043,11.279,9.5807,8.6029,8.3126,8.2227,8.1453
5130,02/08/2011 17:00,20.207,20.005,18.83,17.077,15.307,13.212,10.928,9.5425,8.5695,8.3013,8.2129,8.1121
5131,02/08/2011 18:00,20.314,20.251,18.981,16.99,14.897,12.873,10.971,9.5438,8.6479,8.2993,8.1892,8.1142
5132,02/08/2011 19:00,20.273,20.14,18.933,16.764,14.895,13.184,11.333,9.8302,8.7142,8.3205,8.1958,8.1224
5133,02/08/2011 20:00,20.201,20.184,19.101,16.607,14.981,13.217,11.398,9.9286,8.8775,8.3644,8.2032,8.1482
5134,02/08/2011 21:00,20.113,20.12,19.359,16.538,15.315,13.155,10.902,9.6574,8.6238,8.2901,8.204,8.1457
5135,02/08/2011 22:00,20.111,20.11,19.407,16.517,15.111,13.145,11.035,9.5753,8.5623,8.2732,8.2029,8.1442
5136,02/08/2011 23:00,19.999,19.985,19.242,16.464,15.26,13.095,11.187,9.6773,8.5683,8.2762,8.2174,8.1471
5137,03/08/2011 00:00,19.884,19.889,19.046,16.592,15.357,13.135,11.435,9.76,8.6151,8.3443,8.2365,8.1388
5138,03/08/2011 01:00,19.793,19.804,19.214,16.731,15.25,13.042,11.105,9.636,8.5572,8.2909,8.2288,8.1325
5139,03/08/2011 02:00,19.733,19.74,19.226,16.932,15.321,12.72,11.232,9.6192,8.6595,8.3549,8.2411,8.133
5140,03/08/2011 03:00,19.628,19.641,18.896,16.948,15.053,12.867,11.387,9.5784,8.5419,8.2975,8.2521,8.1435
5141,03/08/2011 04:00,19.534,19.55,18.915,16.893,14.953,12.903,11.631,9.9523,8.6226,8.328,8.262,8.1364
5142,03/08/2011 05:00,19.453,19.46,18.866,16.854,15.128,12.974,11.519,9.8757,8.6568,8.3264,8.2523,8.1428
5143,03/08/2011 06:00,19.399,19.411,18.931,17.009,15.066,13.159,11.363,9.4256,8.5581,8.3238,8.2519,8.1425
5144,03/08/2011 07:00,19.387,19.397,18.892,17.026,14.886,13.174,11.161,9.3914,8.5529,8.3391,8.2542,8.1539
5145,03/08/2011 08:00,19.482,19.397,18.918,16.845,14.998,13.213,11.166,9.4918,8.6009,8.3169,8.2427,8.1342
5146,03/08/2011 09:00,19.59,19.378,18.921,16.501,15.141,13.242,11.204,9.6317,8.6399,8.3171,8.2382,8.1163
5147,03/08/2011 10:00,19.734,19.433,19.114,16.403,15.043,13.256,11.214,9.754,8.7134,8.3219,8.2331,8.1264
5148,03/08/2011 11:00,19.781,19.48,19.184,16.395,15.077,13.164,10.876,9.7237,8.6578,8.2946,8.2186,8.1229
5149,03/08/2011 12:00,19.904,19.545,19.049,16.525,15.265,13.042,11.127,9.8476,8.7168,8.3002,8.2201,8.1083
5150,03/08/2011 13:00,20.234,19.712,18.98,16.837,15.287,13.041,11.221,9.7218,8.6492,8.277,8.2017,8.1159
5151,03/08/2011 14:00,20.438,19.691,18.856,16.761,15.141,12.594,10.984,9.5786,8.6218,8.2756,8.2208,8.1313
5152,03/08/2011 15:00,20.337,19.688,19.01,16.699,15.469,13.11,11.318,9.7361,8.6876,8.2743,8.2144,8.12
5153,03/08/2011 16:00,20.366,19.629,18.686,16.724,14.959,12.65,11.455,9.7239,8.609,8.2895,8.2179,8.1134
5154,03/08/2011 17:00,20.213,19.775,18.829,17.195,15.38,13.356,11.486,9.5968,8.4625,8.2809,8.207,8.1048
5155,03/08/2011 18:00,20.345,19.901,19.099,16.846,14.641,12.611,11.254,9.3565,8.5131,8.3122,8.2246,8.138
5156,03/08/2011 19:00,20.314,19.939,18.982,17.113,15.238,13.2,11.545,9.5962,8.5701,8.322,8.2319,8.0978
5157,03/08/2011 20:00,20.512,20.021,19.154,16.592,14.771,13.158,11.548,9.5651,8.4711,8.2943,8.2098,8.1213
5158,03/08/2011 21:00,20.94,20.113,19.254,16.883,15.018,13.198,11.381,9.373,8.508,8.3173,8.2377,8.1291
5159,03/08/2011 22:00,20.932,20.072,19.406,16.58,15.03,12.963,10.84,9.668,8.6949,8.3377,8.2276,8.1219
5160,03/08/2011 23:00,20.743,19.995,19.363,16.521,15.129,13.315,11.321,9.5728,8.5178,8.3008,8.2276,8.1238
5161,04/08/2011 00:00,20.611,20.217,19.18,16.455,15.282,13.02,11.356,9.6716,8.7356,8.3586,8.2586,8.141
5162,04/08/2011 01:00,20.554,20.451,18.681,16.758,15.575,12.969,10.983,9.6445,8.6734,8.3246,8.2478,8.1456
5163,04/08/2011 02:00,20.416,20.331,18.937,16.864,15.341,13.071,10.796,9.559,8.7938,8.3323,8.2462,8.1521
5164,04/08/2011 03:00,20.272,20.188,18.769,17.08,15.293,13.002,11.118,9.8922,8.685,8.3071,8.2243,8.134
5165,04/08/2011 04:00,20.129,20.082,18.765,16.905,15.18,12.733,11.318,10.076,8.7885,8.3215,8.2345,8.1687
5166,04/08/2011 05:00,20.016,19.991,18.916,17.051,15.007,12.986,11.471,9.9038,8.5955,8.314,8.2403,8.1315
5167,04/08/2011 06:00,19.927,19.924,18.956,17.23,14.711,12.935,11.298,9.6464,8.5793,8.3083,8.2357,8.1484
5168,04/08/2011 07:00,19.815,19.811,18.875,17.006,14.927,13.222,11.427,9.3759,8.6105,8.3321,8.2293,8.1224
5169,04/08/2011 08:00,19.726,19.728,18.92,16.732,14.893,13.291,11.439,9.471,8.5018,8.3099,8.219,8.1335
5170,04/08/2011 09:00,19.685,19.688,18.928,16.575,15.123,13.292,11.412,9.3757,8.5297,8.3193,8.2326,8.1416
5171,04/08/2011 10:00,19.676,19.685,19.048,16.61,15.27,13.38,11.154,9.4256,8.5183,8.3166,8.2375,8.1269
5172,04/08/2011 11:00,19.666,19.671,19.065,16.625,15.139,12.978,10.989,9.6097,8.6341,8.3168,8.2386,8.1303
5173,04/08/2011 12:00,19.656,19.661,18.684,16.666,15.284,13.019,11.275,9.7761,8.6875,8.3207,8.2341,8.1267
5174,04/08/2011 13:00,19.661,19.657,18.524,16.751,15.325,12.941,11.331,9.9431,8.9193,8.3563,8.2397,8.1441
5175,04/08/2011 14:00,19.767,19.67,18.463,16.821,15.623,12.67,11.087,9.891,8.7834,8.3212,8.2341,8.1432
5176,04/08/2011 15:00,19.838,19.687,18.475,17.17,15.483,12.723,11.041,9.7261,8.5994,8.2884,8.2203,8.1638
5177,04/08/2011 16:00,19.884,19.692,18.549,17.073,15.237,12.899,11.345,9.6977,8.6301,8.3053,8.2263,8.1266
5178,04/08/2011 17:00,19.897,19.702,18.604,16.893,15.177,12.967,11.562,9.9021,8.6474,8.3001,8.2272,8.1325
5179,04/08/2011 18:00,19.871,19.84,18.493,16.874,15.183,13.304,11.603,9.7477,8.5729,8.2913,8.226,8.1394
5180,04/08/2011 19:00,19.849,19.838,18.82,17.333,15.129,13.279,11.541,9.3279,8.4996,8.2939,8.2091,8.1487
5181,04/08/2011 20:00,19.853,19.858,19.031,17.531,14.813,13.113,10.993,9.2647,8.5074,8.3016,8.2318,8.1323
5182,04/08/2011 21:00,19.803,19.804,19.138,17.193,14.773,13.207,11.346,9.5259,8.5223,8.2904,8.2214,8.1321
5183,04/08/2011 22:00,19.736,19.711,19.158,16.537,14.912,13.262,11.636,9.9316,8.6825,8.3298,8.2426,8.1528
5184,04/08/2011 23:00,19.642,19.645,19.158,16.364,15.246,13.509,11.378,9.8451,8.6535,8.3186,8.2241,8.1439
5185,05/08/2011 00:00,19.584,19.593,19.186,16.666,15.397,13.247,10.88,9.6232,8.5825,8.3027,8.2243,8.1404
5186,05/08/2011 01:00,19.548,19.555,19.071,16.949,15.617,13.058,10.898,9.4961,8.5801,8.318,8.2288,8.1488
5187,05/08/2011 02:00,19.514,19.521,18.862,16.971,15.566,12.572,11.228,9.7634,8.7083,8.3208,8.232,8.1496
5188,05/08/2011 03:00,19.434,19.45,18.682,16.713,15.46,12.771,11.289,10.049,8.814,8.3229,8.2274,8.1409
5189,05/08/2011 04:00,19.356,19.368,18.718,16.82,15.333,12.779,11.343,10.334,8.9094,8.3449,8.2367,8.159
5190,05/08/2011 05:00,19.297,19.307,18.707,17.244,15.281,12.95,11.42,9.913,8.537,8.2992,8.2308,8.1854
5191,05/08/2011 06:00,19.24,19.249,18.76,17.211,14.836,12.962,11.393,9.4895,8.5074,8.2988,8.2278,8.1908
5192,05/08/2011 07:00,19.199,19.209,18.681,17.325,15.017,13.115,11.545,9.5671,8.5127,8.3073,8.2333,8.1577
5193,05/08/2011 08:00,19.202,19.208,18.454,17.007,14.945,13.323,11.554,9.4856,8.5423,8.3111,8.2443,8.1377
5194,05/08/2011 09:00,19.294,19.251,18.635,17.039,15.063,13.401,11.607,9.5157,8.5615,8.301,8.2454,8.1358
5195,05/08/2011 10:00,19.436,19.34,18.73,16.968,14.977,13.268,11.107,9.424,8.5371,8.3091,8.2381,8.1392
5196,05/08/2011 11:00,19.589,19.487,18.608,16.847,15.103,13.348,11.083,9.5571,8.628,8.3331,8.2191,8.1199
5197,05/08/2011 12:00,19.656,19.581,18.585,16.679,15.115,13.154,11.27,9.8287,8.8189,8.3435,8.2133,8.1258
5198,05/08/2011 13:00,19.623,19.561,18.526,16.659,15.353,13.276,11.224,9.868,8.8177,8.34,8.2143,8.1358
5199,05/08/2011 14:00,19.57,19.544,18.359,16.791,15.377,12.876,11.014,9.8627,8.7796,8.3133,8.2115,8.141
5200,05/08/2011 15:00,19.531,19.514,18.625,16.943,15.624,12.888,11.16,9.8186,8.719,8.3184,8.2133,8.1307
5201,05/08/2011 16:00,19.67,19.65,18.601,17.216,15.613,12.908,11.261,9.7994,8.6673,8.2883,8.2119,8.153
5202,05/08/2011 17:00,19.809,19.801,18.747,17.568,15.568,12.775,11.291,9.6935,8.6128,8.2894,8.2271,8.144
5203,05/08/2011 18:00,20.004,19.991,18.958,17.534,14.921,12.911,11.406,9.7127,8.5433,8.2992,8.2393,8.1572
5204,05/08/2011 19:00,19.942,19.939,19.256,17.491,14.801,13.02,11.595,9.7935,8.561,8.31,8.2361,8.1227
5205,05/08/2011 20:00,19.873,19.875,19.424,16.933,14.698,13.303,11.723,9.7737,8.538,8.2993,8.231,8.1354
5206,05/08/2011 21:00,19.823,19.82,19.517,16.783,14.991,13.298,11.664,9.2643,8.5017,8.3169,8.2382,8.1307
5207,05/08/2011 22:00,19.747,19.75,19.637,16.725,15.207,13.487,11.245,9.24,8.4738,8.3256,8.2564,8.1582
5208,05/08/2011 23:00,19.665,19.674,19.569,16.961,15.418,13.339,10.904,9.387,8.6071,8.3255,8.2602,8.1239
5209,06/08/2011 00:00,19.559,19.572,19.457,16.974,15.445,13.205,11.147,9.61,8.6241,8.3413,8.2371,8.1365
5210,06/08/2011 01:00,19.46,19.47,19.44,16.981,15.457,12.861,11.128,9.8553,8.7807,8.3862,8.2364,8.1624
5211,06/08/2011 02:00,19.375,19.383,19.377,17.166,15.474,12.618,11.085,10.022,8.9841,8.3843,8.244,8.1859
5212,06/08/2011 03:00,19.299,19.305,19.297,17.245,15.35,12.615,11.254,10.144,8.8966,8.375,8.2148,8.1879
5213,06/08/2011 04:00,19.205,19.217,19.208,17.254,15.185,12.712,11.476,10.076,8.7586,8.3507,8.2289,8.1722
5214,06/08/2011 05:00,19.123,19.133,19.128,17.188,15.091,13.095,11.371,9.9059,8.6503,8.3268,8.2329,8.1743
5215,06/08/2011 06:00,19.05,19.067,19.067,17.182,15.095,13.258,11.443,9.4155,8.5385,8.3434,8.2572,8.172
5216,06/08/2011 07:00,19.003,19.01,19.019,17.179,15.091,13.31,11.343,9.2894,8.5134,8.3508,8.2845,8.1649
5217,06/08/2011 08:00,18.97,18.975,18.993,17.154,15.042,13.298,11.43,9.3547,8.4969,8.3457,8.2634,8.1612
5218,06/08/2011 09:00,18.948,18.961,18.981,17.103,15.084,13.283,11.3,9.5925,8.541,8.3436,8.2726,8.142
5219,06/08/2011 10:00,18.943,18.956,18.949,17.077,15.08,13.219,11.201,9.7693,8.6481,8.377,8.2767,8.1409
5220,06/08/2011 11:00,18.956,18.957,18.934,17.103,15.072,13.108,11.128,9.796,8.7422,8.3419,8.2774,8.1308
5221,06/08/2011 12:00,18.979,18.972,18.892,17.169,15.179,12.946,11.217,9.7804,8.7204,8.3345,8.2729,8.1413
5222,06/08/2011 13:00,18.969,18.979,18.874,17.175,15.433,12.906,11.195,9.8447,8.7109,8.3549,8.2742,8.143
5223,06/08/2011 14:00,18.943,18.952,18.823,16.962,15.34,12.743,11.128,9.7574,8.664,8.3295,8.2706,8.1585
5224,06/08/2011 15:00,18.939,18.946,18.811,16.822,15.343,13.143,11.284,9.7833,8.6765,8.3159,8.2559,8.1657
5225,06/08/2011 16:00,18.928,18.938,18.826,16.834,15.343,13.139,11.393,9.7642,8.6643,8.3271,8.2505,8.1583
5226,06/08/2011 17:00,18.95,18.947,18.842,17.004,15.345,12.959,11.387,9.6439,8.5627,8.3199,8.2509,8.1591
5227,06/08/2011 18:00,19.011,18.985,18.834,17.228,15.175,13.07,11.275,9.5239,8.5252,8.3192,8.245,8.1468
5228,06/08/2011 19:00,18.943,18.951,18.859,17.199,14.895,12.968,11.303,9.6099,8.534,8.3155,8.2492,8.1331
5229,06/08/2011 20:00,18.877,18.888,18.781,16.784,15.064,13.124,11.559,9.8275,8.5764,8.3256,8.2447,8.1242
5230,06/08/2011 21:00,18.822,18.833,18.493,16.956,15.077,13.09,11.611,9.7862,8.5721,8.3415,8.2474,8.1369
5231,06/08/2011 22:00,18.771,18.779,18.516,17.086,15.266,13.236,11.3,9.5589,8.5603,8.3443,8.2591,8.1561
5232,06/08/2011 23:00,18.713,18.724,18.692,17.322,15.433,13.137,10.976,9.3797,8.5284,8.3427,8.2551,8.1476
5233,07/08/2011 00:00,18.651,18.66,18.66,17.458,15.291,12.93,10.993,9.5254,8.6795,8.3524,8.2679,8.1333
5234,07/08/2011 01:00,18.578,18.588,18.536,17.325,15.111,12.854,11.328,9.9378,8.7735,8.3726,8.2586,8.1459
5235,07/08/2011 02:00,18.505,18.511,18.488,17.279,14.976,13.18,11.376,9.9928,8.8427,8.3801,8.251,8.1555
5236,07/08/2011 03:00,18.426,18.438,18.452,17.332,15.056,13.117,11.317,9.973,8.7534,8.3597,8.2445,8.1902
5237,07/08/2011 04:00,18.369,18.379,18.398,17.255,15.227,13.166,11.023,9.6886,8.7043,8.36,8.261,8.188
5238,07/08/2011 05:00,18.319,18.331,18.348,17.119,15.274,13.139,11.073,9.5217,8.6037,8.3414,8.2672,8.1783
5239,07/08/2011 06:00,18.266,18.279,18.292,16.977,15.04,13.16,11.3,9.5224,8.5293,8.339,8.2547,8.1603
5240,07/08/2011 07:00,18.197,18.204,18.211,16.675,15.055,13.261,11.394,9.7696,8.6287,8.3507,8.2691,8.17
5241,07/08/2011 08:00,18.122,18.132,18.114,16.571,15.159,13.172,11.385,9.8085,8.6577,8.3545,8.248,8.1606
5242,07/08/2011 09:00,18.057,18.065,18.062,16.617,15.316,13.139,11.388,9.7292,8.6121,8.347,8.2315,8.153
5243,07/08/2011 10:00,18.068,18.06,18.013,16.63,15.655,13.053,11.258,9.5529,8.5486,8.3296,8.2412,8.1498
5244,07/08/2011 11:00,18.154,18.132,18.037,16.812,15.572,12.547,11.158,9.4855,8.6082,8.324,8.2484,8.153
5245,07/08/2011 12:00,18.083,18.093,18.029,16.905,15.566,12.936,11.304,9.8415,8.6861,8.3474,8.2228,8.1365
5246,07/08/2011 13:00,18.286,18.193,17.937,16.887,15.089,12.921,11.477,9.9712,8.7561,8.358,8.2251,8.1568
